PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J								MiFI-Outlier: Minimal infrequent itemset-based outlier detection approach on uncertain data stream	KNOWLEDGE-BASED SYSTEMS										Outlier detection; Minimal infrequent itemset mining; Uncertain data stream; Deviation indices; Data mining	CONCEPT DRIFT DETECTION; FREQUENT PATTERNS; EFFICIENT	Massive outlier detection approaches have been proposed for static datasets in the past twenty years, and they have acquired good achievements. In real life, uncertain data stream is more and more common, but most existing outlier detection approaches were not suitable for uncertain data stream environment. In addition, many outlier detection approaches have not considered the appearing frequency of each element, which resulted the detected outliers not coincide with the definition of outlier. Itemset-based outlier detection approaches provided a good solution for this problem, and they have got more attentions in these years. In this paper, a novel two-step minimal infrequent itemset-based outlier detection approach called MiFI-Outlier is proposed to effectively detect the outliers from uncertain data stream. In itemset mining phase, a matrix-based method called MiFIUDSM is proposed to mine the minimal infrequent itemsets (Mins) from uncertain data stream, and then an improved approach called MiFI-UDSM* is proposed for more effectively mining these minimal infrequent itemsets using the ideas of "item cap" and "support cap". In outlier detection phase, based on the mined MiFIs, three deviation indices including minimal infrequent itemset deviation index (MiFIDI), similarity deviation index (SDI) and transaction deviation index (TDI) are defined to measure the deviation degree of each transaction, and then the MiFI-Outlier is used to identify the outliers from uncertain data stream. Several experimental studies are conducted on public datasets and synthetic datasets, and the results show that the proposed approaches outperform in infrequent itemset mining phase and outlier detection phase. (C) 2019 Elsevier B.V. All rights reserved.																	0950-7051	1872-7409				MAR 5	2020	191								105268	10.1016/j.knosys.2019.105268													
J								Multi-variable estimation-based safe screening rule for small sphere and large margin support vector machine	KNOWLEDGE-BASED SYSTEMS										Safe sample screening; Small sphere and large margin; Imbalanced data classification; Novelty detection; Support vector machine		Small Sphere and Large Margin (SSLM) SVM is one of the most competitive methods for Novelty Detection. However, the existing solvers for SSLM cannot deal with large data due to the expensive time cost. Although recently emerged safe screening methods can effectively enhance the computational speed, it is not available for SSLM because SSLM has multiple variables which cannot be represented explicitly by the linear combination of training samples. In this work, we construct a new safe screening rule for SSLM (MVE-SSR-SSLM) by integrating the v-property, KKT conditions and variational inequalities. It is the first safe screening rule for a family of hypersphere support vector machine with multiple variables. The inactive samples are removed before actually solving the problem to accelerate the solving procedure without any loss of safety. Numerical experiments on fifteen benchmark datasets and Chinese wine dataset are conducted to show the validity and stability of the proposed MVE-SSR-SSLM. (C) 2019 Elsevier B.V. All rights reserved.																	0950-7051	1872-7409				MAR 5	2020	191								105223	10.1016/j.knosys.2019.105223													
J								A characterization for some type-2 fuzzy strong negations	KNOWLEDGE-BASED SYSTEMS										Type-2 fuzzy sets; Normal and convex functions; Negation; Strong negation; Order automorphism	SETS; CONTRADICTION; ALGEBRA	P. Hernandez et al. in 2014 established the axioms that an operation must fulfill in order to be a negation on a bounded poset (partially ordered set). In this work, we focus on the set L of the membership degrees of the type-2 fuzzy sets which are normal and convex functions in [0,1]. This set has a bounded and complete lattice structure, thank to which negations and strong negations have been constructed by the authors applying the Zadeh's Extension Principle. In addition, the authors showed new negations on L that are different from the negations presented in 2014 applying the Zadeh's Extension Principle. In this work, the authors obtain a characterization of the strong negations on L that leave the constant function 1 fixed. (C) 2019 Elsevier B.V. All rights reserved.																	0950-7051	1872-7409				MAR 5	2020	191								105281	10.1016/j.knosys.2019.105281													
J								A second-order-based decision tool for evaluating decisions under conditions of severe uncertainty	KNOWLEDGE-BASED SYSTEMS										Decision analysis; Decision software; Imprecise criteria weights; Imprecise probabilities	UTILITY; ISSUES	The requirement to assign precise numerical values to model entities such as criteria weights, probabilities, and utilities is too strong in most real-life decision situations, and hence alternative representations and evaluation mechanisms are important to consider. In this paper, we discuss the DecideIT 3.0 state-of-the-art software decision tool and demonstrate its functionality using a real-life case. The tool is based on a belief mass interpretation of the decision information, where the components are imprecise by means of intervals and qualitative estimates, and we discuss how multiplicative and additive aggregations influence the resulting distribution over the expected values. (C) 2019 Elsevier B.V. All rights reserved.																	0950-7051	1872-7409				MAR 5	2020	191								105219	10.1016/j.knosys.2019.105219													
J								Influence maximization based on the realistic independent cascade model	KNOWLEDGE-BASED SYSTEMS										Diffusion model; Influence maximization; Social networks; Seeding algorithm		In order to propagate information through the social network, how to find a seed set that can affect the maximum number of users is named as influence maximization problem. A lot of works have been done on this problem, mainly including two aspects: establishing a reasonable information diffusion model and putting forward the appropriate seeding strategy. However, there are few models in the existing ones that consider the acceptance probability of candidate seed nodes in social networks. So in this paper, we consider and solve this problem by introducing a more realistic model, which is the proposed Realistic Independent Cascade (RIC) model. Based on the RIC model, many state-of-the-art seeding algorithms perform not so well because there is no mechanism on dealing with the acceptance probability. So based on the RIC model, we propose a new seeding strategy which is called R-greedy. Furthermore, M-greedy algorithm is proposed to reduce the time complexity of R-greedy. Then, D-greedy algorithm which not only increased the performance but also reduced the time complexity of R-greedy is proposed by combining the advantages of R-greedy and M-greedy. Experiments on the real-world networks and synthetic networks demonstrate that the proposed R-greedy, M-greedy and D-greedy algorithms outperforms state-of-the-art algorithms. (C) 2019 Elsevier B.V. All rights reserved.																	0950-7051	1872-7409				MAR 5	2020	191								105265	10.1016/j.knosys.2019.105265													
J								Equilibrium optimizer: A novel optimization algorithm	KNOWLEDGE-BASED SYSTEMS										Optimization; Metaheuristic; Genetic algorithm; Particle Swarm Optimization; Physics-based	PARTICLE SWARM OPTIMIZATION; DIFFERENTIAL EVOLUTION; GENETIC ALGORITHM; CELLULAR-AUTOMATA; SIMULATION	This paper presents a novel, optimization algorithm called Equilibiium Optimizer (EO), inspired by control volume mass balance models used to estimate both dynamic and equilibrium states. In EO, each particle (solution) with its concentration (position) acts . as a search' agent. The search agents randomly update their concentration with respect to best-so-far solutions, namely equilibrium candidates, to finally reach to the equilibrium state (optimal result). A well-defined "generation rate" term is proved to invigorate EO's ability in exploration, exploitation, and local minima avoidance. The proposed algorithm is benchmarked with 58 unimodal, multimodal, and composition functions and three engineering application problems. Results of EO are compared to three categories of existing optimization methods, including: (i) the most well-known meta-heuristics, including Genetic Algorithm (GA), Particle Swarm Optimization (PSO); (ii) recently developed algorithms, including Grey Wolf Optimizer (GWO), Gravitational Search Algorithm (GSA), and Salp Swarm Algorithm (SSA); and (iii) high performance optimizers, including CMA-ES, SHADE, and LSHADE-SPACMA. Using average rank of Friedman test, for all 58 mathematical functions EO is able to outperform PSO, GWO, GA, GSA, SSA, and CMA-ES by 60%, 69%, 94%, 96%, 77%, and 64%, respectively, while it is outperformed by SHADE and LSHADE-SPACMA by 24% and 27%, respectively. The Bonferroni-Dunn and Holm's tests for all functions showed that EO is significantly a better algorithm than PSO, GWO, GA, GSA, SSA and CMA-ES while its performance is statistically similar to SHADE and LSHADE-SPACMA. The source code of EO is publicly availabe at https://github.comiafshinfaramarzi/Equilibrium-Optimizer, http://builtenvi.com/portfolio/equilibrium-optimizer/ and http://www.alimirjalili.com/SourceCodes/EOcode.zip. (C) 2019 Elsevier B.V. All rights reserved.																	0950-7051	1872-7409				MAR 5	2020	191								105190	10.1016/j.knosys.2019.105190													
J								Multi-view Locality Low-rank Embedding for Dimension Reduction	KNOWLEDGE-BASED SYSTEMS										Multi-view learning; Low rank; Dimension reduction	ALGORITHM	During the last decades, we have witnessed a surge of interest in learning a low-dimensional space with discriminative information from one single view. Even though most of them can achieve satisfactory performance in certain situations, they fail to fully consider the information from multiple views which are highly relevant but sometimes look different from each other. Besides, correlations between features from multiple views always vary greatly, which challenges the capability of multi-view subspace learning methods. Therefore, how to learn an appropriate subspace which could maintain valuable information from multi-view features is of vital importance but challenging. To tackle this problem, this paper proposes a novel multi-view dimension reduction method named Multi-view Locality Low-rank Embedding for Dimension Reduction (MvL(2)E). MvL(2)E mainly focuses on capturing a common low-dimensional embedding among multiple different views, which makes full use of correlations between multi-view features by adopting low-rank representations. Meanwhile, it aims to maintain the correlations and construct a suitable manifold structure to capture: the low-dimensional embedding for multi-view features. A centroid based scheme is designed to' get one common low-dimensional manifold space and force multiple views to learn from each other. And an iterative alternating strategy is developed to obtain the optimal solution of MvL(2)E. The proposed method is evaluated on 5 benchmark datasets. Comprehensive experiments show that our proposed MvL(2)E can achieve comparable performance with previous approaches proposed in recent works of literature. (C) 2019 Elsevier B.V. All rights reserved.																	0950-7051	1872-7409				MAR 5	2020	191								105172	10.1016/j.knosys.2019.105172													
J								Mining cost-effective patterns in event logs	KNOWLEDGE-BASED SYSTEMS										Event logs; Sequences; Pattern mining; Sequential patterns; Cost-effective patterns; Utility; Cost	EFFICIENT ALGORITHMS; SEQUENTIAL PATTERNS	High Utility Pattern Mining is a popular task for analyzing data. It consists of discovering patterns having a high importance in databases. A popular application of high utility pattern mining is to identify high utility (profitable) patterns in customer transaction data. Though such analysis can be useful to understand data, it does not consider the cost (e.g. effort, resources, money or time) required for obtaining the utility (benefits). In this paper, we argue that to discover interesting patterns in event sequences, it is useful to consider both a utility model and a cost model. For example, to identify cost-effective ways of treating patients from medical pathways data, it is desirable to consider not only the ability of treatments to inhibit symptoms or cure a disease (utility) but also the resources consumed and the time spent (cost) to provide these treatments. Based on this perspective, this paper defines a novel task of discovering Cost-Effective Event Sequences in event logs. In this task, cost is modeled as numeric values, while utility is represented either as binary or numeric values. Measures are proposed to evaluate the trade-off and correlation between cost and utility of patterns to identify cost-effective patterns (patterns having a low cost but providing a high utility). Three efficient algorithms called CEPB, corCEPB and CEPN are designed to extract these patterns. They rely on a tight lower-bound on the cost and a memory buffering technique to find patterns efficiently. Experiments show that the proposed algorithms achieve high efficiency, that proposed optimizations improve efficiency, and that insightful cost-effective patterns are found in real-life e-learning data. (C) 2019 Elsevier B.V. All rights reserved.																	0950-7051	1872-7409				MAR 5	2020	191								105241	10.1016/j.knosys.2019.105241													
J								Epilepsy seizure detection using complete ensemble empirical mode decomposition with adaptive noise	KNOWLEDGE-BASED SYSTEMS										EEG; Epilepsy seizure; CEEMDAN; Normal inverse Gaussian pdf; AdaBoost	INVERSE GAUSSIAN PARAMETERS; OBSTRUCTIVE SLEEP-APNEA; DECISION-SUPPORT-SYSTEM; EEG-SIGNALS; NEURAL-NETWORK; AUTOMATED IDENTIFICATION; FEATURE-EXTRACTION; SPECTRAL FEATURES; WAVELET TRANSFORM; CLASSIFICATION	Background: Epileptic seizure detection is traditionally performed by visual observation of Electroencephalogram (EEG) signals. Owing to its onerous and time-consuming nature, seizure detection based on visual inspection hinders epilepsy diagnosis, monitoring, and large-scale data analysis in epilepsy research. So, there is a dire need of an automatic seizure detection scheme. Method: An automated scheme for epileptic seizure identification is developed in thii study. Here we utilize a signal processing technique, namely-complete ensemble empirical mode decomposition with adaptive noise (CEEMDAN) for epileptic seizure identification. First, we decompose segments of EEG signals into intrinsic mode functions by CEEMDAN. The mode functions are then modeled by normal inverse Gaussian (NIG) pdf parameters. In this work, NIG modeling is employed in conjunction with CEEMDAN for epileptic seizure detection for the first time. The efficacy of the NIG parameters in the CEEMDAN domain is demonstrated by intuitive, graphical, and statistical analyses. Adaptive Boosting, an eminent ensemble learning based classification model, is implemented to perform classification. Results: Experimental outcomes suggest that the algorithmic performance of the proposed scheme is promising in all the cases of clinical significance. Comparative evaluation of algorithmic performance with the state-of-the-art schemes manifest that the seizure detection scheme proposed herein outperforms competing algorithms in terms of accuracy, sensitivity, specificity, and Cohen's Kappa coefficient. Conclusions: Upon its implementation in clinical practice, the proposed seizure detection scheme will eliminate the onus of medical professionals and expedite epilepsy research and diagnosis. (C) 2019 Elsevier B.V. All rights reserved.																	0950-7051	1872-7409				MAR 5	2020	191								105333	10.1016/j.knosys.2019.105333													
J								Deep transfer multi-wavelet auto-encoder for intelligent fault diagnosis of gearbox with few target training samples	KNOWLEDGE-BASED SYSTEMS										Deep transfer multi-wavelet auto-encode; Gearbox fault; Transfer diagnosis; Variable working conditions; Few target training samples	CONVOLUTIONAL NEURAL-NETWORK; CLASSIFICATION; APPROXIMATION; BEARINGS; ENTROPY; MODEL	Lack of typical fault samples remains a huge challenge for intelligent fault diagnosis of gearbox. In this paper, a novel approach named deep transfer multi-wavelet auto-encoder is presented for gearbox intelligent fault diagnosis with few training samples. Firstly, new-type deep multi-wavelet auto-encoder is designed for learning important features of the collected vibration signals of gearbox. Secondly, high-quality auxiliary samples are selected based on similarity measure to well pre-train a source model sharing similar characteristics with the target domain. Thirdly, parameter knowledge acquired from the source model is transferred to target model using very few target training samples. Transfer diagnosis cases for different fault severities and compound faults of gearbox confirm the feasibility of the proposed approach even if the working conditions have significant changes. (C) 2019 Elsevier B.V. All rights reserved.																	0950-7051	1872-7409				MAR 5	2020	191								105313	10.1016/j.knosys.2019.105313													
J								Interpretable mammographic mass classification with fuzzy interpolative reasoning	KNOWLEDGE-BASED SYSTEMS										Mammographic mass classification; Fuzzy rule-based system; Weighted interpolative reasoning; Inference interpretability	BREAST-CANCER DIAGNOSIS; FEATURE-SELECTION; TEXTURE FEATURES; SEGMENTATION; ENHANCEMENT; ENSEMBLE; SYSTEMS; SCALE; SHAPE	Breast mass cancer remains a great challenge for developing advanced computer-aided diagnosis (CADx) systems, to assist medical professionals for the determination of benignancy or malignancy of masses. This paper presents a novel approach to building fuzzy rule-based CADx systems for mass classification of mammographic images, via the use of weighted fuzzy rule interpolation. It describes an integrated implementation of such a classification system that ensures interpretable classification of masses through firing the rules that match given observations, while having the capability of classifying unmatched observations through fuzzy rule interpolation (FRI). In particular, a feature weight-guided FRI scheme is exploited to enable such inference. The work is implemented through integrating feature weights with a popular scale and move transformation-based FRI, with the individual feature weights derived from feature selection as a preprocessing process. The efficacy of the proposed CADx system is systematically evaluated using two real-world mammographic image datasets, demonstrating its explicit interpretability and potential classification performance. (C) 2019 Elsevier B.V. All rights reserved.																	0950-7051	1872-7409				MAR 5	2020	191								105279	10.1016/j.knosys.2019.105279													
J								Fuzzy associative memories with autoencoding mechanisms	KNOWLEDGE-BASED SYSTEMS										Associative memories; Two-level fuzzy associative memories; Particle swarm optimization (PSO); Differential evolution (DE); Gradient decent (GD); Fuzzy associative memories	NEURAL-NETWORKS; RULE	Associative memories constructed and operating in the presence of big data offer an effective way to realize association mechanisms aimed at storing and recalling items. In this study, we develop a logic-driven model of two-level fuzzy associative memories augmented by autoencoding processing. It is composed of two functional modules. The first module of this architecture implements an efficient dimensionality reduction of the original high dimensional data with the use of an autoencoder. This helps achieve storing and completing the recall realized by a logic-oriented associative memory which constitutes the second module of the architecture. The optimization of the association matrices studied in the paper involves both gradient-based learning mechanisms and the algorithms of population-based optimization, i.e., particle swarm optimization (PSO) and differential evolution (DE). A suite of experimental studies is presented to quantify the performance of the proposed approach. Comparative studies are also conducted to show and quantify the advantages of the mechanisms of associative recall and storage augmented by the autoencoding process. (C) 2019 Elsevier B.V. All rights reserved.																	0950-7051	1872-7409				MAR 5	2020	191								105090	10.1016/j.knosys.2019.105090													
