PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J								Correlation structure between agroclimatic big data and EVOO fatty acid profile determined by GC and NMR spectra	JOURNAL OF CHEMOMETRICS										agroclimatic data; extra virgin olive oil; fatty acid profile; linear correlation; NMR	OLIVE OILS; WEATHER CONDITIONS; REGIOISOMER COMPOSITIONS; INFRARED-SPECTRA; L.; LATITUDE; PRECIPITATION; CULTIVARS; AREAS; H-1	Fatty acids are the major compounds in olive oils, and the determination of their profile is very useful in order for the authentication of the high quality of extra virgin olive oil (EVOO) and the evaluation of its purity and traceability. This work considers the estimations of saturated (SAFA), monounsaturated (MUFA) and polyunsaturated (PUFA) fatty acids obtained by gas chromatography (GC),C-13 (carbonyl, C-16, and aliphatic carbons regions), and(1)H NMR spectra. The aim of this paper is to analyze the correlation structure being between the abovementioned fatty acids estimations and some long-run agroclimatic measurements (temperature, humidity, wind speed and direction, radiation, precipitation, and evapotranspiration), which were downloaded from the official website of the Andalusian Automatic Weather Stations (AWSs). The versatile graphical possibilities of the free softwareR-projectallow the design of computational programs providing interesting conclusions about the described correlations as a function of month, variety of olive, and protected designation of origin (PDO). The statistically significant correlations could determine relevant agroclimatic information to be included, in a further research, among the explanatory variables in regression models in order to improve the estimation of fatty acid profile of EVOOs, considered as a quality parameter in their authentication.																	0886-9383	1099-128X				AUG	2020	34	8							e3273	10.1002/cem.3273		JUN 2020											
J								Near-infrared multivariate model transfer for quantification of different hydrogen bonding species in aqueous systems	JOURNAL OF CHEMOMETRICS										aqueous solution; hydrogen bond; liquid water organization; model transfer; near-infrared	LIQUID WATER; CORRELATION SPECTROSCOPY; TEMPERATURE-DEPENDENCE; CALIBRATION TRANSFER; SPECTROMETRY NIRS; CURVE RESOLUTION; RAMAN; IONS; SPECTRA; HYDRATION	It is challenging to achieve consistent quantification of hydrogen-bonded water species by fitting Gaussian bands on spectra collected from different instruments, especially when the spectral resolution is low. Therefore, this work aims to propose a near-infrared (NIR) multivariate calibration model transfer method to obtain reliable, consistent, and reproducible results from different spectroscopic instruments. A composite method of Gaussian deconvolution, multivariate curve resolution-alternating least squares (MCR-ALS), and partial least squares (PLS) was developed to quantify five water species (labeled as C1, C2, C3, C4, and C5), respectively, assigned to non-hydrogen-bonded, singly hydrogen-bonded, doubly and triply hydrogen-bonded species, distorted ice-like structures in the liquid phase, and fully hydrogen-bonded species showing ice-like structure. Primary instrument (iS50) was selected due to the highest spectral resolution and spectra (7500-5845 cm(-1)with spectral resolution of 0.5 cm(-1)) were acquired from four types of salt solutions. The developed PLS model yielded a high prediction performance when applied on two independent prediction sets withR(P)(2)higher than 0.95 and RMSEP less than 0.009 for prediction of C1-5. Model built with primary spectra was successfully transferred to spectra of secondary instrument (iN10), producing RMSEP less than 0.010. Transferred model applied on secondary instruments (NIRECO and MPA) showed that fully H-bonded species in deionized water decreased as temperature increased, while non-hydrogen-bonded and singly hydrogen-bonded demonstrated an opposite temperature dependence. Our results confirmed that it is promising to transfer the calibration model from a sophisticated spectrometer to a simple spectroscopic instrument in terms of quantification of hydrogen-bonded water species.																	0886-9383	1099-128X				SEP	2020	34	9							e3274	10.1002/cem.3274		JUN 2020											
J								Dynamic feature selection method with minimum redundancy information for linear data	APPLIED INTELLIGENCE										Feature selection; Mutual information; Conditional redundancy; Linear data	MUTUAL INFORMATION; CLASSIFICATION; DEPENDENCY; REGRESSION; RELEVANCE	Feature selection plays a fundamental role in many data mining and machine learning tasks. In this paper, we proposed a novel feature selection method, namely, Dynamic Feature Selection Method with Minimum Redundancy Information (MRIDFS). In MRIDFS, the conditional mutual information is used to calculate the relevance and the redundancy among multiple features, and a new concept, the feature-dependent redundancy ratio, was introduced. Such ratio can represent redundancy more accurately. To evaluate our method, MRIDFS is tested and compared with seven popular methods on 16 benchmark data sets. Experimental results show that MRIDFS outperforms in terms of average classification accuracy.																	0924-669X	1573-7497				NOV	2020	50	11					3660	3677		10.1007/s10489-020-01726-z		JUN 2020											
J								Large margin classifiers to generate synthetic data for imbalanced datasets	APPLIED INTELLIGENCE										Imbalanced learning; Large margin classifiers; Oversampling; Synthetic sample generation	CLASSIFICATION	In this paper we propose the development of an approach capable of improving the results obtained by classification algorithms when applied to imbalanced datasets. The method, called Incremental Synthetic Balancing Algorithm (ISBA), performs an iterative procedure based on large margin classifiers, aiming to generate synthetic samples in order to reduce the level of imbalance. In the process, we use the support vectors as the reference for the generation of new instances, allowing them to be positioned in regions with greater representativeness. Furthermore, the new samples can exceed the limits of the ones used for their generation, which enables extrapolation of the boundaries of the minority class, achieving more significant recognition of this class of interest. We present comparative experiments with other techniques, among them the SMOTE, which provide strong evidence of the applicability of the proposed approach.																	0924-669X	1573-7497				NOV	2020	50	11					3678	3694		10.1007/s10489-020-01719-y		JUN 2020											
J								Chaos Game Optimization: a novel metaheuristic algorithm	ARTIFICIAL INTELLIGENCE REVIEW										Metaheuristic; Statistical analysis; Chaos Game Optimization	IMPERIALIST COMPETITIVE ALGORITHM; SYMBIOTIC ORGANISMS SEARCH; GLOBAL OPTIMIZATION; SIZE OPTIMIZATION; KRILL HERD; EVOLUTION	In this paper, a novel metaheuristic algorithm called Chaos Game Optimization (CGO) is developed for solving optimization problems. The main concept of the CGO algorithm is based on some principles of chaos theory in which the configuration of fractals by chaos game concept and the fractals self-similarity issues are in perspective. A total number of 239 mathematical functions which are categorized into four different groups are collected to evaluate the overall performance of the presented novel algorithm. In order to evaluate the results of the CGO algorithm, three comparative analysis with different characteristics are conducted. In the first step, six different metaheuristic algorithms are selected from the literature while the minimum, mean and standard deviation values alongside the number of function evaluations for the CGO and these algorithms are calculated and compared. A complete statistical analysis is also conducted in order to provide a valid judgment about the performance of the CGO algorithm. In the second one, the results of the CGO algorithm are compared to some of the recently developed fractal- and chaos-based algorithms. Finally, the performance of the CGO algorithm is compared to some state-of-the-art algorithms in dealing with the state-of-the-art mathematical functions and one of the recent competitions on single objective real-parameter numerical optimization named "CEC 2017" is considered as numerical examples for this purpose. In addition, a computational cost analysis is also conducted for the presented algorithm. The obtained results proved that the CGO is superior compared to the other metaheuristics in most of the cases.																	0269-2821	1573-7462															10.1007/s10462-020-09867-w		JUN 2020											
J								Feasibility of spectral domain techniques for the classification of non-stationary signals	JOURNAL OF AMBIENT INTELLIGENCE AND HUMANIZED COMPUTING										Singular value decomposition; Framelet transform; Discrete wavelet transform; Discrete cosine transform; Sawtooth; Burst	FEATURE-EXTRACTION; TRANSFORM	Extensive research is carried out in the analysis of non stationary signals. Most of the real time signals are non-stationary in nature. In most cases, these non stationary signals are of types viz defect / non defect, normal / abnormal etc. Hence analysis refers to categorising the signals. Developing a signal processing algorithm for performing the above task is a major challenge. In Machine learning, features are extracted and classifiers are used for categorizing the signals. Feature extraction can be done in time domain, frequency domain and spectral domain. In this paper, feasibility of Singular Value Decomposition (SVD), Framelet Transforms, Discrete Wavelet Transform (DWT) and Discrete Cosine Transform (DCT) for feature extraction is studied. These features are aggregated using statistical parameters, namely mean, skewness and kurtosis. These aggregated features are then fed to Back Propagation Network (BPN). Performance of Back Propagation Network is measured in terms of sensitivity, specificity and accuracy.																	1868-5137	1868-5145															10.1007/s12652-020-02220-7		JUN 2020											
J								Software architecture of the internet of things (IoT) for smart city, healthcare and agriculture: analysis and improvement directions	JOURNAL OF AMBIENT INTELLIGENCE AND HUMANIZED COMPUTING										Internet of things; Software architecture; Smart city; Healthcare; Agriculture; Architectural paradigms	MODEL	Internet of things (IoT) enables organizations to automate the process and improves service delivery through Internet technology and transferring the data at the cloud level. IoT does not allow the use of a universal software architecture for different fields in which it is used, but needs to be adjusted according to the requirements of users. This paper presents an analysis of currently available types of software architectures of the IoT systems in the field of smart cities, healthcare, and agriculture. It provides a proposal for solutions and improvements of different software architecture types, interactions between identified software architecture elements that will provide better performance and simplicity. The novelty of the study is the analysis of different types of IoT software architecture such as: layered, service-oriented and cloud-based software architecture application in these areas of IoT. Based on the analysis, the study proposed the type of software architecture of the IoT system for the relevant area of application (smart city, healthcare, and agriculture). Specific points of research are: analysis of different types of software architecture applied in IoT systems, identification of functionalities available in IoT systems through different types of software architecture, the proposal for enhancement of the above functionalities, and proposal of software architecture that is most relevant to the IoT system of a particular area.																	1868-5137	1868-5145															10.1007/s12652-020-02197-3		JUN 2020											
J								Echo state learned compositional pattern neural networks for the early diagnosis of cancer on the internet of medical things platform	JOURNAL OF AMBIENT INTELLIGENCE AND HUMANIZED COMPUTING										Internet of things (IoT); Machine learning and data mining techniques; Cancer; Iterated memetic correlation features; Cognitive decision; Echo state deep learning process; Compositional pattern neural network		Recent years medical fields are facing more challenging issues while detecting disease because day by day disease are developed due to the several factors. The IoT medical device is placed in human body that captures the people's cancer related health conditions such as breast conditions, skin rashes, teeth related information and lung information is collected. The gathered data analyzed using machine learning, data mining algorithm to get the changes present in the people health condition. Features are determined from the collected information, and optimized features are chosen by the implementation of a selection method for Iterated memetic correlations. The selected features are trained using an echo state deep learning process that uses various levels of hidden layers that solve possible cognitive cancer decisions without making any errors. The new features are classified using the compositional pattern neural network with the assistance of trained features. Finally, system efficiency is assessed using experimental results such as F-measure, mean absolute error, precision, recall and abnormal pattern prediction rate.																	1868-5137	1868-5145															10.1007/s12652-020-02218-1		JUN 2020											
J								An energy and coverage sensitive approach to hierarchical data collection for mobile sink based wireless sensor networks	JOURNAL OF AMBIENT INTELLIGENCE AND HUMANIZED COMPUTING										Wireless sensor network (WSN); Energy hole problem; Mobile sink (MS); Rendezvous node (RN); Coverage significance	DATA DISSEMINATION MODEL; CLUSTERING PROTOCOL; ROUTING PROTOCOL; EFFICIENT; LIFETIME; DEPLOYMENT; ALGORITHM; HYBRID; AWARE	In recent years, wireless sensor networks experience the energy hole problem as the most critical issue due to the heavy data forwarding load on the proximate sensor nodes to the sink. The best known solution found by the current state-of-the-art approaches for the energy hole problem is the Mobile Sink (MS) strategy. However, allowing the MS to visit every node for data collection incurs high data delivery latency, which may not be feasible in delay-sensitive applications. Thus, in this paper, restricted mobile sink motion is considered, where the MS halts at a limited number of locations stated as sojourn locations and all nodes disseminate their data to the nearby sojourn locations. The data dissemination to the sojourn location is achieved via a cluster-based routing protocol which aims to preserve the sensor nodes' energy to enhance the network lifetime. Furthermore, analogous to network lifetime, extending the coverage lifetime is of equal importance in many coverage sensitive applications of WSN. Thus, this article incorporates the coverage parameter to the proposed protocol in order to preserve the network coverage despite certain nodes die. Based on the sojourn locations, the proposed routing algorithm ensures that each cluster data is disseminated to the MS following the minimum hop path to limit the data delivery delay. Experimental results demonstrate the efficacy of the proposed protocol over several state-of-the-art protocols with respect to different metrics like network lifetime, coverage ratio, energy efficiency, packet delivery ratio, end-to-end delay, etc.																	1868-5137	1868-5145															10.1007/s12652-020-02176-8		JUN 2020											
J								A discrete wavelet transform and recurrent neural network based medical image compression for MRI and CT images	JOURNAL OF AMBIENT INTELLIGENCE AND HUMANIZED COMPUTING										Discrete wavelet transform; Gravitational search algorithm; Image compression; Optimized recurrent neural network; Particle swarm optimization; Peak signal to noise ratio	WATERMARKING; ALGORITHM	Medical imaging is an active and developing field that has an impact on recognition, diagnosis and surgical planning of the disease. The image compression is introduced in the medical imaging for decreasing the redundancies to avoid storage and bandwidth related problems. In this research, Discrete Wavelet Transform and Recurrent Neural Network based compression techniques are used through brain images for achieving better compression rate with less loss. The region growing and otsu thresholding are used to separate the ROI image and Non ROI image. The DWT and RNN are used for the ROI and non ROI portions of the medical image. Additionally, the local attributes of RNN is enhanced by Gravitational Search Algorithm and Particle Swarm Optimization. The performance of this proposed method is calculated as peak signal to noise ratio, mean square error, compression ratio and space saving percentage. The existing techniques used to compare the proposed method are Fractional Order Darwinian PSO, Quasi Fractal and Oscillation Method and Burrows Wheeler Transform-move to front transform. The PSNR of the proposed method is 35.2362 dB which is high when compared to the existing methods.																	1868-5137	1868-5145															10.1007/s12652-020-02212-7		JUN 2020											
J								Low-latency cloud-fog network architecture and its load balancing strategy for medical big data	JOURNAL OF AMBIENT INTELLIGENCE AND HUMANIZED COMPUTING										Load balancing strategy; Fog computing; Edge network equipment; Medical big data; Hybrid cloud-fog network; Improved bat algorithm; Powell local search		In order to apply fog computing to the field of medical big data, this paper proposes a low-latency hybrid cloud-fog network architecture for medical big data, which can solve the processing delay of business in cloud computing center architecture. In this architecture, edge network equipment such as routers and switches in the hospital are used to build a "fog computing" layer between the cloud server and terminals. Then, the computing service for medical data on the cloud is moved to fog equipment for processing, which reduces the processing delay of medical businesses. Besides, it reduces the computing load on cloud servers and improves the overall robustness of network. For further optimizing the processing delay of business in the above network architecture, we study the load balancing strategy in fog computing network. Due to the global search ability of bat algorithm is strong, the convergence speed is fast and it is easy to implement. Therefore, this paper uses bat algorithm to solve the optimization problem in medical big data scenario. Bat algorithm is better than genetic algorithm and particle swarm optimization on the unconstrained optimization problems. However, it also suffers from problems such as local optimization and slow convergence. To solve this problem, we utilize load balancing to initialize bat population data that improves the quality of solution for initial samples. After getting the best bats, a Powell local search is performed on them, which speeds up the convergence of our algorithm. Finally, simulation results show that the proposed hybrid cloud-fog network architecture can reduce the processing delay of medical big data and improve user experience effectively.																	1868-5137	1868-5145															10.1007/s12652-020-02245-y		JUN 2020											
J								A Binocular MSCKF-Based Visual Inertial Odometry System Using LK Optical Flow	JOURNAL OF INTELLIGENT & ROBOTIC SYSTEMS										Multi-state constraint Kalman filter (MSCKF); Visual inertial Odometry (VIO); Pose estimation; Robot operating system (ROS)	RECONSTRUCTION SYSTEM; TRACKING; MOTION; FILTER; SCALE	The odometry is an important part of intelligent mobile robots to achieve positioning and navigation functions. At present, the mainstream visual odometry locates only through the visual information obtained by camera sensors. Therefore, in the case of insufficient light, texture missing and camera jitter, the visual odometry is difficult to locate accurately. To solve the problem, we propose a binocular MSCKF-based visual inertial odometry system using Lucas-Kanade (LK) optical flow. Firstly, the Inertial Measurement Unit (IMU) is introduced to overcome the above problems. Moreover, LK optical flow algorithm is utilized to process the visual information obtained by the binocular camera, and MSCKF algorithm is employed to realize the fusion of visual information and inertial information, which improves the accuracy and efficiency of the visual inertial odometry system positioning. Finally, the proposed method is simulated on the European Robotics Challenge (EuRoc) dataset by Robot Operating System (ROS), and compared with two other advanced visual inertial odometry systems, ROVIO and MSCKF-mono. A large number of simulations verify that the proposed method can achieve accurate pose estimation, which is superior to the two existing advanced visual inertial odometry systems.																	0921-0296	1573-0409															10.1007/s10846-020-01222-z		JUN 2020											
