PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J								i6mA-DNC: Prediction of DNA N6-Methyladenosine sites in rice genome based on dinucleotide representation using deep learning	CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS										DNA N6-methyladenine; Deep learning; Convolution neural network; Dinucleotide	ESCHERICHIA-COLI; MISMATCH REPAIR; METHYLATION; SINGLE; ACID; RESTRICTION; ENZYME; MODES	DNA methylation is a crucial epigenetic process. DNA N6-methyladenine is closely related to a variety of biological processes such as DNA replication, transcription, repair and cellular defense. In genome, N6-methyladenine (6 mA) sites are not uniformly distributed; therefore, it is required to determine the genomic locations of 6 mA for better comprehension of its biological functions. Although various experimental procedures have been used to identify 6 mA sites and yielded positive results, these biochemical techniques are expensive and time-consuming. In order to solve this problem and provide ease for future researches, it is indispensable to develop a robust and accurate computational model to find N6-methyladenine sites. With this regard, we introduce a deep learning-based computational model called i6mA-DNC to detect the N6-methyladenine sites in the rice genome. We split the DNA sequences into dinucleotide components and feed them to the model. This model automatically extracts optimal features from the pre-processed data using convolution neural network (CNN). Our proposed model i6mA-DNC obtained 89.20% of specificity, 88.01% of sensitivity, 88.60% of accuracy, and 0.772 of MCC. These results prove that our intelligent model achieved better success rates in all evaluation metrics than existing methods. Our model i6mA-DNC is expected to become a useful tool for academic research on N6-methyladenine sites identification. A user-friendly webserver has been established and made freely accessible at https://home.jbnu.ac.kr/NSCL/i6mA-DNC.htm.																	0169-7439	1873-3239				SEP 15	2020	204								104102	10.1016/j.chemolab.2020.104102													
J								Feature selection based on chaotic binary black hole algorithm for data classification	CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS										Black hole algorithm; Chaotic map; Feature selection; Chemical model classification	OPTIMIZATION	With the advance of generating high-dimensional data, feature selection is the most significant procedure to guarantee selecting the most discriminative subset of features and to improve the classification performance. As a result, a binary black hole optimization algorithm (CBBHA) has been developed by getting inspired from natural phenomena. In this paper, the most discriminating features are selected by a new chaotic binary black hole algorithm (CBBHA) where chaotic maps embedded with movement of stars in the BBHA. Ten chaotic maps are employed. Experiments on three chemical datasets show the proposed algorithm, CBBHA, has an advantage over the standard BBHA in terms of selecting relevant features with a high classification performance. Additionally the performance of CBBHA is compared with BBHA in term of the computational time efficiency which is revealing that CBBHA outperforms the BBHA.																	0169-7439	1873-3239				SEP 15	2020	204								104104	10.1016/j.chemolab.2020.104104													
J								Investigating the need for preprocessing of near-infrared spectroscopic data as a function of sample size	CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS										Calibration modelling; Preprocessing; Design of experiments; NIR; Spectroscopy; Model maintenance	MULTIVARIATE CALIBRATION; NIR	Preprocessing of near-infrared (NIR) spectra is an essential part of multivariate calibration. It mainly aims to remove artefacts caused during measurement to improve prediction performance or interpretation. However, preprocessing can have undesired side-effects. Additionally, calibration algorithms can learn to deal with artefacts by themselves when enough samples are available. This may influence the effect preprocessing has on prediction performance when the calibration dataset size increases. In this paper we investigate the interaction between the size of the calibration data and preprocessing for NIR calibrations for several datasets. Results show that extending the calibration data with more samples improves prediction performance, regardless of the preprocessing strategy. Although prediction performance almost always benefits from preprocessing, extending the calibration data can reduce the effect of preprocessing on prediction performance. This means the optimal preprocessing strategy may change as a function of the number of samples. It is demonstrated that using a Design of Experiments (DoE) approach to determine the optimal preprocessing strategy leads to equal or better prediction performance for all calibration set sizes compared to the case of not preprocessing at all. Preprocessing is most valuable for small calibration sets, but as the calibration set increases can become obsolete or even harmful. Therefore, we recommend to always evaluate the effect of a preprocessing strategy before making or updating calibration models.																	0169-7439	1873-3239				SEP 15	2020	204								104105	10.1016/j.chemolab.2020.104105													
J								Alternative particle compensation techniques for online water quality monitoring using UV-Vis spectrophotometer	CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS										Particle compensation; Online water quality monitoring; UV254, UV-Vis spectrophotometer	SCATTER-CORRECTION; CALIBRATION; COD; SPECTROSCOPY; PROJECTION; SYSTEM; TSS	Particles in the water can significantly affect UV-Vis absorption measurements. There is a need for the water industry to develop a reliable technique to eliminate particle impact on on-line water quality monitoring using UV-Vis spectroscopy. This study aims to develop and use digital techniques for particle compensation: single wavelength compensation, linear regression compensation and multiplicative scatter correction method for online UV-Vis spectrophotometers. Water quality data were collected from three selected water sources in water treatment plants which represent different water qualities in terms of particles and organic matters. UV254 measurements were determined with these three software compensation techniques in comparison with the proprietary instrument built-in compensation algorithm using Bland-Altman analysis. Linear correction methods were found to be able to adjust the three compensation techniques to achieve acceptable compensated UV254 results, particularly for raw waters. UV254 measurements using single wavelength compensation, linear regression compensation and multiplicative scatter correction techniques with the assistant of linear correction methods were confirmed to be comparable to the instrument built-in compensation method. Our results reveal that these particle compensation techniques can make the UV254 technology reliable for online water quality monitoring in water treatment network. This paper demonstrated the advantage of using software compensation method to establish local compensation and calibration models instead of relying on the predetermined global calibrations for online water quality monitoring.																	0169-7439	1873-3239				SEP 15	2020	204								104074	10.1016/j.chemolab.2020.104074													
J								Logistic principal component analysis via non-convex singular value thresholding	CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS										Binary data; Logistic PCA; Non-convex; Singular value thresholding; Concave penalty	MATRIX; ALGORITHMS	Multivariate binary data is becoming abundant in current biological research. Logistic principal component analysis (PCA) is one of the commonly used tools to explore the relationships inside a multivariate binary data set by exploiting the underlying low rank structure. We re-expressed the logistic PCA model based on the latent variable interpretation of the generalized linear model on binary data. The multivariate binary data set is assumed to be the sign observation of an unobserved quantitative data set, on which a low rank structure is assumed to exist. However, the standard logistic PCA model (using exact low rank constraint) is prone to overfitting, which could lead to the divergence of some estimated parameters towards infinity. We propose to fit a logistic PCA model through non-convex singular value thresholding to alleviate the overfitting issue. An efficient Majorization-Minimization algorithm is implemented to fit the model and a missing value based cross validation (CV) procedure is introduced for the model selection. Our experiments on realistic simulations of imbalanced binary data and low signal-to-noise ratio show that the CV error based model selection procedure is successful in selecting the proposed model. Furthermore, the selected model demonstrates superior performance in recovering the underlying low rank structure compared to models with convex nuclear norm penalty and exact low rank constraint. Finally, a binary copy number aberration data set is used to illustrate the proposed methodology in practice.																	0169-7439	1873-3239				SEP 15	2020	204								104089	10.1016/j.chemolab.2020.104089													
J								Multiblock global orthogonal projections to latent structures for fault diagnosis	CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS										Multiblock global orthogonal projections to latent structures; Multiblock modified orthogonal projections to latent structures; Fault diagnosis; Process faults	PLS; PCA; DESIGN; MODEL	Although decentralized fault diagnosis based on multiblock regression models has achieved remarkable results, block information calculated a super block level by most traditional methods does not accurately address the subblock information. To address this information, multiblock diagnosis at block level was proposed, however, the model is complicated and fails to diagnose the output faults caused by external interference and/or noise. Therefore, in this paper, we propose a new fault diagnosis method based on multiblock global orthogonal projections to latent structures (MBGOPLS) to comprehensively diagnose process faults with a simple diagnosis scheme. This framework 1) obtains the full block/subblock output-related information using multiblock modified orthogonal projections to latent structures at block level, 2) combines all block/subblock output-unrelated information into a whole to establish appropriate output-unrelated statistics, and 3) further analyzes the input-unrelated information to diagnose input-unrelated faults. Thus, the proposed MBGOPLS results in a simpler model while retaining output-related and output-unrelated fault diagnosis ability, and capable of diagnosis in input-unrelated faults. A numerical example and a case study on a Tennessee Eastman process demonstrate the validity and superiority of the proposed method with respect to existing approaches.																	0169-7439	1873-3239				SEP 15	2020	204								104092	10.1016/j.chemolab.2020.104092													
J								Effect of variable allocation on validation and optimality parameters and on cross-optimization perspectives	CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS										Validation; Design of experiment; Predictivity; Robustness; Goodness-of-fit	REPRESENTATIVE SUBSET; TEST SET; TRAINING SET; SELECTION; CALIBRATION; PREDICTION; DESIGN; MODELS	We investigated the allocation dependence of validation and design of experiment optimality parameters by modifying the pattern of the independent variables. They were scanned from a centre-like to corner-like positions and fixed design of experiment settings were checked, too. The response variable was modelled with multivariate linear regression. The calculations were performed on simulated data in two and 4-dimensional independent variable spaces and on datasets of power plant and QSAR studies. Our results showed that almost all parameters evaluating validation or design of experiment optimality could be tuned by intentionally increasing the number of samples taken close to the edges of the variable domain. We got strong rank correlation among most of the parameters. It coincides well with the primary aim of design of experiment to obtain validatable models, where design of experiment is performed before the model building, or even before the experiments, and validation takes place after the model building. Surprisingly, the best subsets of the selected samples for the different parameters overlapped only weakly. We found a reasonable cross optimization power only for some goodness-of-fit and robustness parameters, the overlap was rather weak concerning predictivity and design of experiment optimality parameters. For the simulated data we calculated the exact integrated error of prediction, its value strongly depended on the error features of the individual subsets and showed minimal cross-optimization power. We might conclude that design of experiment using optimality parameters need not to provide the allocations with best validation parameters in many cases.																	0169-7439	1873-3239				SEP 15	2020	204								104106	10.1016/j.chemolab.2020.104106													
J								Beyond one-against-all (OAA) and one-against-one (OAO): An exhaustive and parallel half-against-half (HAH) strategy for multi-class classification and applications to metabolomics	CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS										Metabolomics; Inherited metabolic diseases (IMDs); Multi-class classification; Exhaustive and parallel half-against-half (EPHAH) decomposition; Orthogonal partial least squares discriminant analysis (OPLS-DA)	MS URINARY METABOLOMICS; SUPPORT VECTOR MACHINE; INBORN-ERRORS; ORTHOGONAL PROJECTIONS; IMPROVEMENT; TREE	Urinary metabolomics coupled with GC-MS has become a leading technology in newborn screening. Because of non-specificity, complexity and high-variety in clinical characteristics and metabolomic profiling, the simultaneous detection of multiple inherited metabolic diseases (IMDs) is often challenging. As a substantial health problem, a competent chemometrics multi-class classification system for the early detection and diagnosis of IMDs would be advantageous. Beyond the commonly used binarization techniques of one-against-all (OAA) and oneagainst-one (OAO), an exhaustive and parallel half-against-half (EPHAH) decomposition is described in this study to deal with multi-class classification. For a K-class problem, EPHAH employs uniform class binary partition strategy to induce the binary classifier evaluating a half of K classes against the other half. With K-class problem exhaustively decomposed into all uniform binary partitions of K classes, EPHAH parallelly arranges the corresponding binary classifiers and aggregates their outputs to obtain the multi-class prediction using max-wins voting strategy. Based on orthogonal partial least squares discriminant analysis (OPLS-DA) with feature selection using particle swarm optimization (PSO) algorithm, EPHAH is investigated by GC-MS urinary metabolomics data among healthy controls and 9 most common IMDs. The results show that EPHAH enables a complete learning of the complex multi-class decision boundaries of 10 classes, exhibiting significant superiority in classification accuracies over OAA, OAO and traditional HAH. Meanwhile, compared with OAO using the same max-wins voting strategy, EPHAH gives an effective break of the fie problem in classification and enhanced resolution in votes.																	0169-7439	1873-3239				SEP 15	2020	204								104107	10.1016/j.chemolab.2020.104107													
J								Soft sensor modeling for fraction yield of crude oil based on ensemble deep learning	CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS										Soft sensor; Ensemble learning; Deep learning; Nuclear magnetic resonance; Crude oil; Fraction yield	NUCLEAR-MAGNETIC-RESONANCE; H-1-NMR SPECTROSCOPY; ALGORITHM; GASOLINE; ARCHITECTURE; KNOWLEDGE; MACHINE	Soft sensor modeling of crude oil physicochemical properties, especially fraction yield, is very important for refinery. Traditional method of properties evaluation in the laboratory is time-consuming and the near-infrared spectrum technology has shortcoming of low accuracy and strict application conditions. To solve these problems, the nuclear magnetic resonance (NMR) is introduced to properties evaluation of crude oil for refining process, where soft sensor modeling between the 1H NMR spectral data and the fraction yield plays an important role. This paper presents an ensemble deep learning based soft sensor modeling approach for fraction yield evaluation of crude oil. In this approach, a pre-processing method of spectral data is proposed by changing data structure, increasing data redundancy and generating virtual samples. Then, the model structure and its implementation are presented, which consists of a deep learning network, a near neighbor learning part and a random vector functional-link (RVFL) network based ensemble strategy. To avoid over-fitting, the training algorithm using k-fold cross-validation of ensemble deep learning model is also given. The experimental results show that the proposed model can learn the 1H NMR spectral data features well and improve accuracy for crude oil fraction yield evaluation.																	0169-7439	1873-3239				SEP 15	2020	204								104087	10.1016/j.chemolab.2020.104087													
J								Face Image Reflection Removal	INTERNATIONAL JOURNAL OF COMPUTER VISION										Reflection removal; Deep learning; Face images; Optical flow		Face images captured through glass are usually contaminated by reflections. The low-transmitted reflections make the reflection removal more challenging than for general scenes because important facial features would be completely occluded. In this paper, we propose and solve the face image reflection removal problem. We recover the important facial structures by incorporating inpainting ideas into a guided reflection removal framework, which takes two images as the input and considers various face-specific priors. We use a newly collected face reflection image dataset to train our model and compare with state-of-the-art methods. The proposed method shows advantages in estimating reflection-free face images for improving face recognition.																	0920-5691	1573-1405															10.1007/s11263-020-01372-5		SEP 2020											
J								MFP: an approach to delay and energy-efficient module placement in IoT applications based on multi-fog	JOURNAL OF AMBIENT INTELLIGENCE AND HUMANIZED COMPUTING										Fog computing; Internet of Things; Multi-fog; Resource placement; Energy-efficient; Delay-efficient	RESOURCE-MANAGEMENT; CLOUD; THINGS; SIMULATION; INTERNET; TOOLKIT	One of the challenges of using fog computing in IoT systems is the efficient placement of resources in IoT applications. This paper presents a resource placement method for fog-based IoT systems to reduce their latency and energy consumption. Given the limited processing power of fog nodes, only a limited number of modules can be run on these nodes. In fog-cloud systems, placing the modules on fog nodes instead of the cloud layer can be expected to reduce system latency. Therefore, to achieve enhanced latency and energy consumption, this paper introduces a multi-zone fog layer architecture where each zone is a multi-fog. The core idea of the proposal is to use the idle processing capacity of fog nodes in each zone through the maximal placement of modules on these nodes. The paper also presents an algorithm called MFP for carrying out this placement. To evaluate the proposed algorithm, it was simulated in iFogSim for two scenarios with different topologies. The simulation results showed that the proposed scheme offers 16.81% lower latency and 17.75% lower energy consumption than the existing schemes.																	1868-5137	1868-5145															10.1007/s12652-020-02525-7		SEP 2020											
