PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J								A deeply coupled ConvNet for human activity recognition using dynamic and RGB images	NEURAL COMPUTING & APPLICATIONS										Bi-LSTM; Deep learning; Dynamic motion image; Human activity recognition	REPRESENTATIONS	This work is motivated by the tremendous achievement of deep learning models for computer vision tasks, particularly for human activity recognition. It is gaining more attention due to the numerous applications in real life, for example smart surveillance system, human-computer interaction, sports action analysis, elderly healthcare, etc. Recent days, the acquisition and interface of multimodal data are straightforward due to the invention of low-cost depth devices. Several approaches have been developed based on RGB-D (depth) evidence at the cost of additional equipment's setup and high complexity. Contrarily, the methods that utilize RGB frames provide inferior performance due to the absence of depth evidence and these approaches require to less hardware, simple and easy to generalize using only color cameras. In this work, a deeply coupled ConvNet for human activity recognition proposed that utilizes the RGB frames at the top layer with bi-directional long short-term memory (Bi-LSTM). At the bottom layer, the CNN model is trained with a single dynamic motion image. For the RGB frames, the CNN-Bi-LSTM model is trained end-to-end learning to refine the feature of the pre-trained CNN, while dynamic images stream is fine-tuned with the top layers of the pre-trained model to extract temporal information in videos. The features obtained from both the data streams are fused at decision level after the softmax layer with different late fusion techniques and achieved high accuracy with max fusion. The performance accuracy of the model is assessed using four standard single as well as multiple person activities RGB-D (depth) datasets. The highest classification accuracies achieved on human action datasets are compared with similar state of the art and found significantly higher margin such as 2% on SBU Interaction, 4% on MIVIA Action, 1% on MSR Action Pair, and 4% on MSR Daily Activity.																	0941-0643	1433-3058															10.1007/s00521-020-05018-y		MAY 2020											
J								Prediction of TBM penetration rate based on Monte Carlo-BP neural network	NEURAL COMPUTING & APPLICATIONS										TBM; Penetration rate; Machine learning; BP neural network; Monte Carlo method	PERFORMANCE PREDICTION; MACHINE; ROCK; DRIVERS; MODEL	Based on the BP neural network model of machine learning method, the corresponding random input parameters are generated by Monte Carlo method, and the prediction of TBM driving speed is studied. In this study, the machine learning method is applied to the prediction of TBM penetration rate, and the established empirical model has higher accuracy and practicability. After selecting the predictive control type of BP neural network, according to the control requirements of TBM, system composition and the characteristics of different geological tunneling, the appropriate data are selected to train the neural network, and the predictive control model of neural network for TBM with high convergence and real-time performance is established. Monte Carlo method has strong optimization and control functions in the realistic planning of many complex problems. In the process of TBM velocity prediction, the random input of parameters is realized by Monte Carlo method, which makes the prediction more accurate. BP neural network is used to predict the penetration rate of TBM. Its accuracy mainly depends on the accuracy of input parameters. The actual measured and predicted values of TBM driving speed are basically near the straight line x = y as the horizontal and vertical coordinates, and the correlation coefficient R = 0.9789. Therefore, the BP neural network combined with genetic algorithm has a high reference value for the prediction of TBM driving speed. When the TBM type is the same and the system equipment is the same, four factors, namely uniaxial compressive strength, Brazilian tensile strength, peak slope index, and distance between planes of weakness, are taken as input parameters of BP network by calculating the weight of influencing factors. In the specific operation, the genetic algorithm is used to iterate continuously to find the optimal solution of the initial weight parameters of BP neural network. In this study, this prediction method is applied to practical prediction. The feasibility of this method is verified by comparing with the final actual measurement result, which is of great practical significance to the evaluation of engineering, design scheme and cost control.																	0941-0643	1433-3058															10.1007/s00521-020-04993-6		MAY 2020											
J								Investigation of multiple heterogeneous relationships using a q-rung orthopair fuzzy multi-criteria decision algorithm	NEURAL COMPUTING & APPLICATIONS										Q-rung orthopair fuzzy set; Multiple heterogeneous relationships; Interaction operators; Maclaurin symmetric mean operators	INTERACTION AGGREGATION OPERATORS; GEOMETRIC INTERACTION OPERATORS; MEAN OPERATORS; OPERATIONS	Q-rung orthopair fuzzy (q-ROF) set is one of the powerful tools for handling the uncertain multi-criteria decision-making (MCDM) problems, various MCDM methods under q-ROF environment have been developed in recent years. However, most existing studies merely concerned about the relationship between the criteria but they have not investigated the interactions between membership function and non-membership function. To explore the multiple heterogeneous relationships among membership functions and criteria, we propose a novel decision algorithm based on q-ROF set to deal with these using interactive operators and Maclaurin symmetric mean (MSM) operators. Specifically, the new interaction laws in the membership pairs of q-ROF sets are explained, and their properties are analyzed as the initial stage. Then, taking into account the influence of two or more factors on decision analysis, a q-ROF interaction Maclaurin symmetry mean (q-ROFIMSM) operator is formed based on the proposed interaction law to identify these factors' interrelationship. Thirdly, based on the proposed operator with q-ROF information, a MCDM algorithm is developed and illustrated by numerical examples. An analysis of the feasibility, sensitivity, and superiority of the proposed framework is provided to validate our proposed method.																	0941-0643	1433-3058															10.1007/s00521-020-05003-5		MAY 2020											
J								Fukunaga-Koontz Convolutional Network with Applications on Character Classification	NEURAL PROCESSING LETTERS										Subspace method; Shallow networks; Fukunaga-Koontz transform	NEURAL-NETWORK; RECOGNITION; SUBSPACE; VISION	Several convolutional neural network architectures have been proposed for handwritten character recognition. However, most of the conventional architectures demand large scale training data and long training time to obtain satisfactory results. These requirements prevent the use of these methods in a broader range of applications. As an alternative to cope with these problems, we present a new convolutional network for handwritten character recognition based on the Fukunaga-Koontz transform (FKT). Our approach lies in the assumption that Fukunaga-Koontz convolutional kernels can be efficiently learned from subspaces and directly employed to produce high discriminant features in a shallow network architecture. When representing image classes by subspaces, the within-class separability is reduced, since the subspaces form clusters in a low-dimensional space. To increase the between-class separability, we compute a discriminative space from the training subspaces using FKT. By learning convolutional kernels from subspaces, it is possible to extract representative and discriminative features from an image with only a few parameters. Another contribution of the proposed network is the use of pooling layers, which further improves its performance. The proposed method, called Fukunaga-Koontz Network (FKNet), is suitable for solving practical problems, especially when training and processing times are constraints. Four publicly available handwritten character datasets are employed to evaluate the advantages of FKNet. In addition, we demonstrate the flexibility of the proposed method by experiments on LFW dataset.																	1370-4621	1573-773X				AUG	2020	52	1			SI		443	465		10.1007/s11063-020-10244-5		MAY 2020											
J								Unsupervised Domain Adaptation via Discriminative Classes-Center Feature Learning in Adversarial Network	NEURAL PROCESSING LETTERS										Unsupervised domain adaptation; Layer normalization; Adversarial learning; Center loss	KERNEL	Adversarial learning has achieved remarkable advance in learning transferable representations across different domains. Generally, previous works are mainly devoted to reducing domain shift between labeled source data and unlabeled target data by extracting domain-invariant features. However, these adversarial methods rarely consider task-specific decision boundaries among classes, causing classification performance degradation in cross domain tasks. In this paper, we propose a novel approach for the task of unsupervised domain adaptation via discriminative classes-center feature learning in adversarial network (C2FAN), which concentrates on learning domain-invariant representation and paying close attention to classification decision boundary simultaneously to improve the ability of transferable knowledge across different domains. C2FAN consists of a feature extractor, a classifier and a discriminator. Firstly, for reducing domain gaps between source and target domains in the feature extractor, we propose to utilize a conditional adversarial learning module to extract domain-invariant feature and improve discriminability of the classifier simultaneously. Further, we present a high-efficiency layer normalization module to reduce domain shift existing in the classifier. Secondly, we design a discriminative classes-center feature learning module in the classifier to diminish the distribution distance of the same-class samples so that the decision boundary can distinguish different classes easily, which can reduce the misclassification on target samples. What's more, C2FAN is an effective yet considerable simple approach which can be embedded into current domain adaptation approaches conveniently. Extensive experiments demonstrate that our proposed model achieves satisfactory results on some standard domain adaptation benchmarks.																	1370-4621	1573-773X				AUG	2020	52	1			SI		467	483		10.1007/s11063-020-10266-z		MAY 2020											
J								Fixed-Time Lag Synchronization Analysis for Delayed Memristor-Based Neural Networks	NEURAL PROCESSING LETTERS										Memristor; Neural networks; Time delays; Fixed-time lag synchronization	CHAOTIC SYSTEMS; STABILIZATION; STABILITY	In this paper, the fixed-time lag synchronization for a general class of memristor-based neural networks (MNNs) with time delays is considered. Under the extended Filippov-framework theory, some sufficient criteria for fixed-time lag synchronization of delayed MNNs are derived based on the Lyapunov function. Besides, two types of controllers are given to ensure the fixed-time lag synchronization of the corresponding system, while the settling time of synchronization are also estimated. Finally, a numerical example is given to demonstrate the effectiveness of the developed method and the theoretical results.																	1370-4621	1573-773X				AUG	2020	52	1			SI		485	509		10.1007/s11063-020-10249-0		MAY 2020											
J								Two-stage approach for the inference of the source of high-dimensional and complex chemical data in forensic science	JOURNAL OF CHEMOMETRICS										forensic science; FTIR; kernel method; paint evidence	LEVEL	Forensic chemists are often criticised for the lack of quantitative support for the conclusions of their examinations. While scholars advocate for the use of a Bayes factor to quantify the weight of forensic evidence, it is often impossible to assign the necessary probability measures to perform likelihood-based inference on chemical data. To address this issue, we leverage the properties of kernel functions to offer a method that allows for statistically supporting the inference of the identity of source of sets of trace and control objects by way of a single test. Our method is generic in that it can be easily tailored to any type of data encountered in forensic chemistry, and our method does not depend on the dimension or the type of the considered data. The application of our method to paint evidence analysed by FTIR shows that this type of evidence carries substantial probative value. Finally, our approach can easily be extended to other types of chemical evidence such as glass, fibres, and dust.																	0886-9383	1099-128X														e3247	10.1002/cem.3247		MAY 2020											
J								A probability first memetic algorithm for the dynamic multiple-fault diagnosis problem with non-ideal tests	MEMETIC COMPUTING										Evolutionary framework; Factorial hidden markov models (FHMM); Memetic algorithm (MA); Multiple faults diagnosis; Non-ideal tests; Local search strategy	BOND GRAPH; OPTIMIZATION; MODEL	The factorial hidden Markov modeling framework, has been proposed in the literature as an effective approach for intermittent fault diagnosis applications. Moreover, the dynamic multiple fault diagnosis problem (DMFD) with non-ideal tests is computationally challenging. Several methodologies have been introduced for the solution of the DMFD problem, namely: the Lagrangian relaxation algorithm, the deterministic simulated annealing and the block coordinate ascent. However, to the best of our knowledge, no evolutionary algorithm including analysis of DMFD characteristics has ever been attempted. This research paper, presents a probability first memetic algorithm (PFMA) for solving the DMFD combinatorial optimization problem, by considering input probability matrices. PFMA improves the performance of the genetic algorithm, with less computational cost. This is achieved by exploiting input probability information, using a local search strategy and a crossover operator. Computational results show that the proposed algorithm finds the optimal solutions on small-scale stochastic synthesis models. Additionally, high-quality solutions are obtained on medium and large-scale cases. The algorithm has been tested successfully on a real-world application. The experimental results highlight the efficiency of the genetic algorithm, following a reasonable local search strategy, towards the solution of an NP-hard combinatorial optimization problem.																	1865-9284	1865-9292				JUN	2020	12	2					101	113		10.1007/s12293-020-00304-7		MAY 2020											
J								A pointer network based deep learning algorithm for unconstrained binary quadratic programming problem	NEUROCOMPUTING										UBQP; Pointer network; Supervised learning; Deep reinforcement learning	COMBINATORIAL OPTIMIZATION	Combinatorial optimization problems have been widely used in various fields. And many types of combinatorial optimization problems can be generalized into the model of unconstrained binary quadratic programming (UBQP). Therefore, designing an effective and efficient algorithm for UBQP problems will also contribute to solving other combinatorial optimization problems. Pointer network is an end-to-end sequential decision structure and combines with deep learning technology. With the utilization of the structural characteristics of combinatorial optimization problems and the ability to extract the rule behind the data by deep learning, pointer network has been successfully applied to solve several classical combinatorial optimization problems. In this paper, a pointer network based algorithm is designed to solve UBQP problems. The network model is trained by supervised learning (SL) and deep reinforcement learning (DRL) respectively. Trained pointer network models are evaluated by self-generated benchmark dataset and ORLIB dataset respectively. Experimental results show that pointer network model trained by SL has strong learning ability to specific distributed dataset. Pointer network model trained by DRL can learn more general distribution data characteristics. In other words, it can quickly solve problems with great generalization ability. As a result, the framework proposed in this paper for UBQP has great potential to solve large scale combinatorial optimization problems. (C) 2020 Elsevier B.V. All rights reserved.																	0925-2312	1872-8286				MAY 21	2020	390						1	11		10.1016/j.neucom.2019.06.111													
J								Study of the influence of lexicon and language restrictions on computer assisted transcription of historical manuscripts	NEUROCOMPUTING										Handwritten text recognition; Deep learning; Interactive transcription	HANDWRITING RECOGNITION; INFORMATION	State-of-the-art Handwritten Text Recognition (HTR) systems allow transcribers to speed-up the transcription of handwritten text images. These systems provide transcribers an initial draft transcription that can be corrected with less effort than transcribing the handwritten text images from scratch. Currently, even the draft transcriptions offered by the most advanced HTR systems contain errors. Therefore, the supervision of this draft by a human transcriber is still necessary to obtain the correct transcription of the handwritten text images. This supervision can be eased by using interactive and assistive transcription systems, where the transcriber and the automatic system cooperate in the amending process. In this paper, the draft transcription is provided by an HTR system based on Convolutional and Recurrent Neural Networks with Bidirectional Long-Short Term Memory units, and the assistive system is fed by lattices generated by using Weighted Finite State Transducers. The influence of the lexicon and language restrictions on the performance of our computer assisted transcription system is evaluated on three historical manuscripts. The transcriptions offered by the proposed HTR system present very low error rates for the studied historical manuscripts. However, our assistive transcription system without lexicon or language restrictions is able to provide an additional reduction on the human effort required to correct the transcriptions in more than 50% over the transcriptions offered by the HTR system. (C) 2020 Elsevier B.V. All rights reserved.																	0925-2312	1872-8286				MAY 21	2020	390						12	27		10.1016/j.neucom.2020.01.081													
J								RF-OSFBLS: An RFID reader-fault-adaptive localization system based on online sequential fuzzy broad learning system	NEUROCOMPUTING										Radio frequency identification (RFID); Indoor localization; Online sequential fuzzy broad learning system (OSFBLS); Reader-fault-adaptive (RF)	OPTIMIZATION; SCHEME	Indoor localization technology has recently attracted an increasing attention in research, among which radio frequency identification (RFID) technology has become a preferred solution due to its advantages in non-line of sight, non-contact and rapid identification. However, in the practical RFID indoor localization application scenarios, the RFID readers need to keep working for an extensive time. When some readers malfunction and fail to be repaired in time, the existing algorithms usually cannot maintain the accuracy of the original localization system. In this paper, we propose an RFID reader-fault-adaptive localization algorithm based on online sequential fuzzy broad learning system, called RF-OSFBLS algorithm. The RF-OSFBLS algorithm improves the fuzzy broad learning system (FBLS) with the ability of online sequential learning (OSFBLS) by using the updating algorithm, so that it can process data streams that continue to arrive in the environment. Meanwhile, RF-OSFBLS algorithm proposes RFID reader-fault-adaptive strategy by introducing a transformation matrix, which can process subsequent data streams when reader fault occurs. We have carried out experiments to study the influence factors and validate the performance, both the simulation and realistic experiment results show that our proposed RF-OSFBLS algorithm can achieve better positioning effect and maintain a relatively high accuracy in the dynamically changing and reader-fault environment. (C) 2020 Elsevier B.V. All rights reserved.																	0925-2312	1872-8286				MAY 21	2020	390						28	39		10.1016/j.neucom.2020.01.080													
J								Multi-agent actor centralized-critic with communication	NEUROCOMPUTING										Multi-agent systems; Neural networks; Emergent communication; Reinforcement learning; Distributed deep learning	COMPREHENSIVE SURVEY; REINFORCEMENT; ALGORITHMS	Multiple real-world problems are naturally modeled as cooperative multi-agent systems, ranging from satellite formation to traffic monitoring. These systems require algorithms that can learn successful policies with independent agents that rely solely on local partial-observations of the environment. However, multi-agent environments are more complex, due to their partial-observability and non-stationarity from an agent's perspective, as well as the structural credit assignment problem and the curse of dimensionality, and achieving coordination in such systems remains a complex challenge. To this end, we propose a multi-agent actor-critic algorithm called Asynchronous Advantage Actor Centralized-Critic with Communication (A3C3). A3C3 uses a centralized critic to estimate a value function, decentralized actors to approximate each agent's policy function, and decentralized communication networks for each agent to share relevant information with its team. The critic can incorporate additional information, like the environment's global state, when available, and optimizes the actor networks. The actor networks of an agent's teammates optimize that agent's communication network, such that each agent learns to output information that is relevant to the policies of others. A3C3 supports a dynamic amount of agents, noisy communication mediums, and can be horizontally scaled to shorten its learning phase. We evaluate A3C3 in two partially-observable multi-agent suites where agents benefit from communicating local information to each other. A3C3 outperforms state-of-the-art multi-agent algorithms, independent approaches, and centralized controllers with access to all agents' observations. (C) 2020 Elsevier B.V. All rights reserved.																	0925-2312	1872-8286				MAY 21	2020	390						40	56		10.1016/j.neucom.2020.01.079													
