PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J								Active materials: minimal models of cognition?	ADAPTIVE BEHAVIOR										Minimal cognition; active matter; minimal models	BEHAVIOR; MOTION	Work on minimal cognition raises a variety of questions concerning the boundaries of cognition. Many discussions of minimal cognition assume that the domain of minimal cognition is a subset of the domain of the living. In this article, I consider whether non-living 'active materials' ought to be included as instances of minimal cognition. I argue that seeing such cases as 'minimal models' of (minimal) cognition requires recognising them as members of a class of systems sharing the same basic features and exhibiting the same general patterns of behaviour. Minimal cognition in this sense is a very inclusive concept: rather than specifying some threshold level of cognition or a type of cognition found only in very simple systems, it is a concept of cognition associated with very minimal criteria that pick out only the most essential requirements for a system to exhibit cognitive behaviour.																	1059-7123	1741-2633														1059712319891742	10.1177/1059712319891742		DEC 2019											
J								A simplified neutrosophic multiplicative set-based TODIM using water-filling algorithm for the determination of weights	EXPERT SYSTEMS										aggregation operators; decision making; decision support systems; distance measure; simplified neutrosophic multiplicative number; simplified neutrosophic multiplicative set; TODIM	INTUITIONISTIC FUZZY-SETS; GROUP DECISION-MAKING; AGGREGATION OPERATORS; PREFERENCE RELATIONS; SUPPORT-SYSTEM; NUMBERS; MODELS	Due to the technological developments around the world, the amount of information that researchers work on increases continuously. This information density contains incomplete and uncertain data that cannot be fully expressed with crisp numbers. Fuzzy sets, intuitionistic fuzzy sets, and neutrosophic sets are useful tools to manage such information, but these concepts use a symmetrical and uniform scale to express data, whereas real-life problems contain nonsymmetrical and non-uniform information. Intuitionistic multiplicative sets (IMSs) are effective tools for dealing with these real-life problems. However, IMSs cannot handle real-life problems completely because indeterminate information depends on membership and non-membership information of IMSs, which is a restriction for decision makers and also for decision problems. To overcome this limitation, this paper generalizes the IMSs by using simplified neutrosophic set and introduces a novel approach that is called simplified neutrosophic multiplicative sets (SNMSs). Firstly, we define SNMS, show their set-based operations, and then give a description of simplified neutrosophic multiplicative numbers (SNMNs). Based on SNMNs, we develop two simplified neutrosophic multiplicative aggregation operators on SNMNs that are called simplified neutrosophic multiplicative weighted arithmetic average operator and simplified neutrosophic multiplicative weighted geometric average operator. Furthermore, we define some simplified neutrosophic multiplicative distance measures. Finally, using a model based on water-filling algorithm for determining criteria weights, we give a numerical example to demonstrate the effectiveness of the introduced concept with the proposed simplified neutrosophic multiplicative simplified neutrosophic multiplicative-TODIM method.																	0266-4720	1468-0394				AUG	2020	37	4			SI				e12515	10.1111/exsy.12515		DEC 2019											
J								Air pollution forecasting based on attention-based LSTM neural network and ensemble learning	EXPERT SYSTEMS										air pollution forecasting; attention mechanism; ensemble learning; LSTM; XGBoost	SHORT-TERM-MEMORY; PM2.5 CONCENTRATIONS; MODEL; PREDICTION; QUALITY; SYSTEM; WATER	With air pollution having become a global concern, scientists are committed to working on its amelioration. In the field of air pollution prediction, there have been good results in experimental research so far, but few studies have integrated weather forecast information and the properties of air pollution drift. In this work, we propose a novel wind-sensitive attention mechanism with a long short-term memory (LSTM) neural network model to predict the air pollution - PM2.5 concentrations by considering the influence of wind direction and speed on the changes of spatial-temporal PM2.5 concentrations in neighbouring areas. Preliminary predictions for PM2.5 are then made by an LSTM neural network regarding neighbouring pollution; these predictions are "paid attention to" and we finally apply an ensemble learning method based on eXtreme Gradient Boosting (XGBoost) to combine the preliminary predictions with weather forecasting to make second phase predictions of PM2.5. The experiment is conducted using PM2.5 data and weather forecast data. Our results illustrate that the proposed method is superior to other methods in predicting PM2.5 concentrations, including multi-layer perceptron, support vector regression, LSTM neural network, and extreme gradient boosting algorithm.																	0266-4720	1468-0394				JUN	2020	37	3			SI					10.1111/exsy.12511		DEC 2019											
J								Generalized Multiscale RBF Networks and the DCT for Breast Cancer Detection	INTERNATIONAL JOURNAL OF AUTOMATION AND COMPUTING										Nonlinear system identification; image processing; discrete cosine transform; radial basis functions; computer-aided diagnosis; neural networks	COMPUTER-AIDED DIAGNOSIS; FACE RECOGNITION; CLASSIFICATION; SYSTEMS	The use of the multiscale generalized radial basis function (MSRBF) neural networks for image feature extraction and medical image analysis and classification is proposed for the first time in this work. The MSRBF networks hold a simple and flexible architecture that has been successfully used in forecasting and model structure detection of input-output nonlinear systems. In this work instead, MSRBF networks are part of an integrated computer-aided diagnosis (CAD) framework for breast cancer detection, which holds three stages: an input-output model is obtained from the image, followed by a high-level image feature extraction from the model and a classification module aimed at predicting breast cancer. In the first stage, the image data is rendered into a multiple-input-single-output (MISO) system. In order to improve the characterisation, the nonlinear autoregressive with exogenous inputs (NARX) model is introduced to rearrange the available input-output data in a nonlinear way. The forward regression orthogonal least squares (FROLS) algorithm is then used to take advantage of the previous arrangement by solving the system as a model structure detection problem and finding the output layer weights of the NARX-MSRBF network. In the second stage, once the network model is available, the feature extraction takes place by stimulating the input to produce output signals to be compressed by the discrete cosine transform (DCT). In the third stage, we leverage the extracted features by using a clustering algorithm for classification to integrate a CAD system for breast cancer detection. To test the method performance, three different and well-known public image repositories were used: the mini-MIAS and the MMSD for mammography, and the BreaKHis for histopathology images. A comparison exercise was also made between different database partitions to understand the mammogram breast density effect in the performance since there are few remarks in the literature on this factor. Classification results show that the new CAD method reached an accuracy of 93.5% in mini-Mammo graphic image analysis society (mini-MIAS), 93.99% in digital database for screening mammography (DDSM) and 86.7% in the BreaKHis. We found that the MSRBF networks are able to build tailored and precise image models and, combined with the DCT, to extract high-quality features from both black and white and coloured images.																	1476-8186	1751-8520				FEB	2020	17	1			SI		55	70		10.1007/s11633-019-1210-y		DEC 2019											
J								Smooth-optimal Adaptive Trajectory Tracking Using an Uncalibrated Fish-eye Camera	INTERNATIONAL JOURNAL OF AUTOMATION AND COMPUTING										Smooth motion; adaptive control; trajectory tracking; wheeled mobile robots; visual servoing	NONHOLONOMIC MOBILE ROBOTS; POSITION	This paper presents a two-stage smooth-optimal trajectory tracking strategy. Different from existing methods, the optimal trajectory tracked point can be directly determined in an uncalibrated fish-eye image. In the first stage, an adaptive trajectory tracking controller is employed to drive the tracking error and the estimated error to an arbitrarily small neighborhood of zero. Afterwards, an online smooth-optimal trajectory tracking planner is proposed, which determines the tracked point that can be used to realize smooth motion control of the mobile robot. The tracked point in the uncalibrated image can be determined by minimizing a utility function that consists of both the velocity change and the sum of cross-track errors. The performance of our planner is compared with other tracked point determining methods in experiments by tracking a circular trajectory and an irregular trajectory. Experimental results show that our method has a good performance in both tracking accuracy and motion smoothness.																	1476-8186	1751-8520				APR	2020	17	2					267	278		10.1007/s11633-019-1209-4		DEC 2019											
J								Ground Vehicle Driving by Full Sized Humanoid	JOURNAL OF INTELLIGENT & ROBOTIC SYSTEMS										Humanoids; Vehicle driving; Darpa robotics challenge; DRC finals; DRC-Hubo plus	ROBOT; SYSTEM	This paper presents a technical overview of the Team DRC-Hubo@UNLV's approach to the driving task in DARPA Robotics Challenge Finals (DRC-Finals). First, hardware updates in the main body and the perception head of the contestant robot, DRC-Hubo+, were presented by comparison with the previous platform (DRC-Hubo in DRC-Trials). Then, the control system which enabled the full-sized humanoid to drive the off-the-shelf utility vehicle in the competition was provided. For this, the sensor data fusion process and the advanced driving assistant techniques were emphasized. Next, the driving pattern analysis of other type operators (such as human-drivers or pure tele-operation systems) was provided to demonstrate the performance of the developed system. Lastly, test and evaluation of the built robot and control system was provided via experimentation which DRC-Hubo+ drove the vehicle in a real-world setting. The presented approach was also verified in DRC-Finals as the author's team was placed in the top record at the driving task in the competition.																	0921-0296	1573-0409				AUG	2020	99	2					407	425		10.1007/s10846-019-01130-x		DEC 2019											
J								Fault tolerant control for nonlinear systems using sliding mode and adaptive neural network estimator	SOFT COMPUTING										Fault tolerant control; Intelligent method; Sliding mode control; Adaptive neural estimator; Data analysis	DISTURBANCE OBSERVER; DIAGNOSIS	This paper proposes a new fault tolerant control scheme for a class of nonlinear systems including robotic systems and aeronautical systems. In this method, a sliding mode control is applied to maintain system stability under the post-fault dynamics. A neural network is used as on-line estimator to reconstruct the change rate of the fault and compensate for the impact of the fault on the system performance. The control law and the neural network learning algorithms are derived using the Lyapunov method, so that the neural estimator is guaranteed to converge to the fault change rate, while the entire closed-loop system stability and tracking control is guaranteed. Compared with the existing methods, the proposed method achieved fault tolerant control for time-varying fault, rather than just constant fault. This greatly expands the industrial applications of the developed method to enhance system reliability. The main contribution and novelty of the developed method is that the system stability is guaranteed and the fault estimation is also guaranteed for convergence when the system subject to a time-varying fault. A simulation example is used to demonstrate the design procedure and the effectiveness of the method. The simulation results demonstrated that the post-fault is stable and the performance is maintained.																	1432-7643	1433-7479				AUG	2020	24	15			SI		11535	11544		10.1007/s00500-019-04618-8		DEC 2019											
J								Evolutionary dataset optimisation: learning algorithm quality through evolution	APPLIED INTELLIGENCE										Evolutionary algorithm; Optimisation; Algorithm design; Artificial data generation		In this paper we propose a novel method for learning how algorithms perform. Classically, algorithms are compared on a finite number of existing (or newly simulated) benchmark datasets based on some fixed metrics. The algorithm(s) with the smallest value of this metric are chosen to be the 'best performing'. We offer a new approach to flip this paradigm. We instead aim to gain a richer picture of the performance of an algorithm by generating artificial data through genetic evolution, the purpose of which is to create populations of datasets for which a particular algorithm performs well on a given metric. These datasets can be studied so as to learn what attributes lead to a particular progression of a given algorithm. Following a detailed description of the algorithm as well as a brief description of an open source implementation, a case study in clustering is presented. This case study demonstrates the performance and nuances of the method which we call Evolutionary Dataset Optimisation. In this study, a number of known properties about preferable datasets for the clustering algorithms known as k-means and DBSCAN are realised in the generated datasets.																	0924-669X	1573-7497				APR	2020	50	4					1172	1191		10.1007/s10489-019-01592-4		DEC 2019											
J								Leveraging active learning to reduce human effort in the generation of ground-truth for entity resolution	COMPUTATIONAL INTELLIGENCE										active learning; classification; deduplication; ground-truth; machine learning; record linkage		Several methods of entity resolution (ER) have been developed in academia and industry over the years, with the intention to identify duplicate entities (eg, records) in datasets. To evaluate the efficacy of such methods, it is necessary to compare their results with a ground-truth, which consists of a document containing all known duplicate record pairs in a dataset. In general, the generation of ground-truths for real datasets is performed manually from the inspection of all combinations of pairs of records in a dataset. This is subject to error and presents quadratic complexity, with respect to the size(s) of the dataset(s), requiring a long time to be performed. In this context, some works present (semi)automatic approaches for the generation of ground-truths for the ER task. However, such approaches are either not applicable to several domains or still present a considerable manual effort. In this work, we propose GTGenERAL, a semiautomatic approach that combines results from multiple algorithms of ER together with active learning to generate accurate ground-truths employing reduced manual effort. Experiments using real datasets show that, with great manual effort reduction, GTGenERAL is able to generate ground-truths close to those generated by the state-of-the-art approach.																	0824-7935	1467-8640				MAY	2020	36	2					743	772		10.1111/coin.12268		DEC 2019											
J								High-dimensional spectral data classification with nonparametric feature screening	JOURNAL OF CHEMOMETRICS										classification; high-dimensional spectral datasets; nonparametric feature screening; random forest	PARTIAL LEAST-SQUARES; FEATURE-SELECTION; REGRESSION; LASSO	Two nonparametric feature screening methods, namely, the Kolmogorov filter and model free, marginally measure the relationship between categorical response and predictor variables without the parametrical assumption. And they can select important variables in the high-dimensional classification data. Random forest, as a classical nonparametric method, can solve various classification problems. In this paper, we combine the two nonparametric feature screening methods with random forest to handle with spectral data classification. And then other conventional classification methods are compared with ours on three spectral datasets. The comparison results illustrated that our methods have more desirable ability about classification performance and variable selection than other methods.																	0886-9383	1099-128X				MAR	2020	34	3			SI				e3199	10.1002/cem.3199		DEC 2019											
J								Improved graph-based SFA: information preservation complements the slowness principle	MACHINE LEARNING										Supervised dimensionality reduction; Similarity-based learning; Information preservation; Deep neural networks; Age estimation	AGE ESTIMATION; RECOGNITION; EXTENSION	Slow feature analysis (SFA) is an unsupervised learning algorithm that extracts slowly varying features from a multi-dimensional time series. SFA has been extended to supervised learning (classification and regression) by an algorithm called graph-based SFA (GSFA). GSFA relies on a particular graph structure to extract features that preserve label similarities. Processing of high dimensional input data (e.g., images) is feasible via hierarchical GSFA (HGSFA), resulting in a multi-layer neural network. Although HGSFA has useful properties, in this work we identify a shortcoming, namely, that HGSFA networks prematurely discard quickly varying but useful features before they reach higher layers, resulting in suboptimal global slowness and an under-exploited feature space. To counteract this shortcoming, which we call unnecessary information loss, we propose an extension called hierarchical information-preserving GSFA (HiGSFA), where some features fulfill a slowness objective and other features fulfill an information preservation objective. The efficacy of the extension is verified in three experiments: (1) an unsupervised setup where the input data is the visual stimuli of a simulated rat, (2) the localization of faces in image patches, and (3) the estimation of human age from facial photographs of the MORPH-II database. Both HiGSFA and HGSFA can learn multiple labels and offer a rich feature space, feed-forward training, and linear complexity in the number of samples and dimensions. However, the proposed algorithm, HiGSFA, outperforms HGSFA in terms of feature slowness, estimation accuracy, and input reconstruction, giving rise to a promising hierarchical supervised-learning approach. Moreover, for age estimation, HiGSFA achieves a mean absolute error of 3.41 years, which is a competitive performance for this challenging problem.																	0885-6125	1573-0565				MAY	2020	109	5					999	1037		10.1007/s10994-019-05860-9		DEC 2019											
J								Electromagnetic optimization-based clustering algorithm	EXPERT SYSTEMS										data clustering; electromagnetic field; optimization; meta-heuristic		This paper introduces the electromagnetic clustering algorithm (ELMC), an enhanced variant of electromagnetic field optimization (EFO), for clustering. The motivation behind ELMC is to overcome the shortcomings of traditional k-means clustering algorithm. The performance of k-means primarily depends upon the initial choice of centroids, which can lead the algorithm towards an undesirable local optimum, if chosen incorrectly or inefficiently. The ELMC utilizes the attraction-repulsion concept of the EFO algorithm to maintain the diversity of the population, making it less vulnerable towards the initial choice of centroids. The performance of ELMC is validated on a set of benchmark problems, and the results are compared with other state-of-the-art algorithms. Numerical and graphical results indicate the competence of the proposed ELMC algorithm.																	0266-4720	1468-0394														e12491	10.1111/exsy.12491		DEC 2019											
J								Digital bandstop filtering in the quantitative analysis of glucose from near-infrared and midinfrared spectra	JOURNAL OF CHEMOMETRICS										Near Infrared; Mid Infrared; Principal Component Regression; Partial Least Squares Regression; Root Mean Square Error of Prediction	LEAST-SQUARES REGRESSION; PHYSIOLOGICAL LEVELS; MODELS	This work proposes the use of bandstop filtering (BSF) as a pretreatment method in the quantitative analysis of glucose from both near-infrared (NIR) and midinfrared (MIR) spectra. The proposed method is investigated and evaluated against the traditional bandpass filtering (BPF) and implemented with the linear calibration models principal component regression (PCR) and partial least squares regression (PLSR) to predict the glucose from an aqueous mixture consisting of glucose and human serum albumin dissolved in a phosphate buffer solution. The results obtained show that BSF pretreatment achieves better prediction performance than BPF in both the NIR and MIR spectral regions. For detailed analysis, the BPF and BSF were implemented under both the Butterworth and Chebyshev filter configurations in both bands; in the NIR region, the Butterworth BSF combined with the PLSR model provides the best glucose prediction by reducing the root mean square error of prediction (RMSEP) from 100 mg/dL without filtering to 34 mg/dL with a coefficient of determination R-2 of .982. In the MIR region, the Chebyshev BSF combined with either PLSR or PCR improves the glucose prediction by reducing the RMSEP by 54% compared with 45% when using BPF and with R-2 of.995.																	0886-9383	1099-128X				MAR	2020	34	3			SI				e3206	10.1002/cem.3206		DEC 2019											
