PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J								Mining Cardinality Restrictions in OWL	FOUNDATIONS OF COMPUTING AND DECISION SCIENCES										Semantic Web; ontology learning; frequency estimation; kernel density estimation; cardinality restrictions	FRAMEWORK; ONTOLOGY	We present an approach to mine cardinality restriction axioms from an existing knowledge graph, in order to extend an ontology describing the graph. We compare frequency estimation with kernel density estimation as approaches to obtain the cardinalities in restrictions. We also propose numerous strategies for filtering obtained axioms in order to make them more available for the ontology engineer. We report the results of experimental evaluation on DBpedia 2016-10 and show that using kernel density estimation to compute the cardinalities in cardinality restrictions yields more robust results that using frequency estimation. We also show that while filtering is of limited usability for minimum cardinality restrictions, it is much more important for maximum cardinality restrictions. The presented findings can be used to extend existing ontology engineering tools in order to support ontology construction and enable more efficient creation of knowledge-intensive artificial intelligence systems.																	0867-6356	2300-3405				SEP	2020	45	3					195	216		10.2478/fcds-2020-0011													
J								Application of Machine Learning Algorithms for Traffic Forecasting in Dynamic Optical Networks with Service Function Chains	FOUNDATIONS OF COMPUTING AND DECISION SCIENCES										Dynamic Optical Networks; Traffic Prediction; Service Function Chaining; Machine Learning		Knowledge about future optical network traffic can be beneficial for network operators in terms of decreasing an operational cost due to efficient resource management. Machine Learning (ML) algorithms can be employed for forecasting traffic with high accuracy. In this paper we describe a methodology for predicting traffic in a dynamic optical network with service function chains (SFC). We assume that SFC is based on the Network Function Virtualization (NFV) paradigm. Moreover, other type of traffic, i.e. regular traffic, can also occur in the network. As a proof of effectiveness of our methodology we present and discuss numerical results of experiments run on three benchmark networks. We examine six ML classifiers. Our research shows that it is possible to predict a future traffic in an optical network, where SFC can be distinguished. However, there is no one universal classifier that can be used for each network. Choice of an ML algorithm should be done based on a network traffic characteristics analysis.																	0867-6356	2300-3405				SEP	2020	45	3					217	232		10.2478/fcds-2020-0012													
J								Analysis of statistical model-based optimization enhancements in Generalized Self-Adapting Particle Swarm Optimization framework	FOUNDATIONS OF COMPUTING AND DECISION SCIENCES										Particle Swarm Optimization; global optimization; metaheuristic	EVOLUTION	This paper presents characteristics of model-based optimization methods utilized within the Generalized Self-Adapting Particle Swarm Optimization (GA-PSO) - a hybrid global optimization framework proposed by the authors. GAPSO has been designed as a generalization of a Particle Swarm Optimization (PSO) algorithm on the foundations of a large degree of independence of individual particles. GAPSO serves as a platform for studying optimization algorithms in the context of the following research hypothesis: (1) it is possible to improve the performance of an optimization algorithm through utilization of more function samples than standard PSO sample-based memory, (2) combining specialized sampling methods (i.e. PSO, Differential Evolution, model-based optimization) will result in a better algorithm performance than using each of them separately. The inclusion of model-based enhancements resulted in the necessity of extending the GAPSO framework by means of an external samples memory - this enhanced model is referred to as M-GAPSO in the paper. We investigate the features of two model-based optimizers: one utilizing a quadratic function and the other one utilizing a polynomial function. We analyze the conditions under which those model-based approaches provide an effective sampling strategy. Proposed model-based optimizers are evaluated on the functions from the COCO BBOB benchmark set.																	0867-6356	2300-3405				SEP	2020	45	3					233	254		10.2478/fcds-2020-0013													
J								Improving coordination in small-scale multi-agent deep reinforcement learning through memory-driven communication	MACHINE LEARNING										Reinforcement learning; Multi-agent systems; Artificial neural networks	EMERGENCE; WORLD	Deep reinforcement learning algorithms have recently been used to train multiple interacting agents in a centralised manner whilst keeping their execution decentralised. When the agents can only acquire partial observations and are faced with tasks requiring coordination and synchronisation skills, inter-agent communication plays an essential role. In this work, we propose a framework for multi-agent training using deep deterministic policy gradients that enables concurrent, end-to-end learning of an explicit communication protocol through a memory device. During training, the agents learn to perform read and write operations enabling them to infer a shared representation of the world. We empirically demonstrate that concurrent learning of the communication device and individual policies can improve inter-agent coordination and performance in small-scale systems. Our experimental results show that the proposed method achieves superior performance in scenarios with up to six agents. We illustrate how different communication patterns can emerge on six different tasks of increasing complexity. Furthermore, we study the effects of corrupting the communication channel, provide a visualisation of the time-varying memory content as the underlying task is being solved and validate the building blocks of the proposed memory device through ablation studies.																	0885-6125	1573-0565				SEP	2020	109	9-10			SI		1727	1747		10.1007/s10994-019-05864-5													
J								Detection outliers on internet of things using big data technology	EGYPTIAN INFORMATICS JOURNAL										Internet of things; IoT; Big data; Data quality; Outliers Detection; DBSCAN; RDDs	CLUSTERING-ALGORITHM; MR	Internet of Things (IoT) is a fundamental concept of a new technology that will be promising and significant in various fields. IoT is a vision that allows things or objects equipped with sensors, actuators, and processors to talk and communicate with each other over the internet to achieve a meaningful goal. Unfortunately, one of the major challenges that affect IoT is data quality and uncertainty, as data volume increases noise, inconsistency and redundancy increases within data and causes paramount issues for IoT technologies. And since IoT is considered to be a massive quantity of heterogeneous networked embedded devices that generate big data, then it is very complex to compute and analyze such massive data. So this paper introduces a new model named NRDD-DBSCAN based on DBSCAN algorithm and using resilient distributed datasets (RDDs) to detect outliers that affect the data quality of IoT technologies. NRDD-DBSCAN has been applied on three different datasets of N-dimensions (2-D, 3-D, and 25-D) and the results were promising. Finally, comparisons have been made between NRDD-DBSCAN and previous models such as RDD-DBSCAN model and DBSCAN algorithm, and these comparisons proved that NRDD-DBSCAN solved the low dimensionality issue of RDD-DBSCAN model and also solved the fact that DBSCAN algorithm cannot handle IoT data. So the conclusion is that NRDD-DBSCAN proposed model can detect the outliers that exist in the datasets of N-dimensions by using resilient distributed datasets (RDDs), and NRDD-DBSCAN can enhance the quality of data exists in IoT applications and technologies. (C) 2019 Production and hosting by Elsevier B.V. on behalf of Faculty of Computers and Artificial Intelligence, Cairo University.																	1110-8665	2090-4754				SEP	2020	21	3					131	138		10.1016/j.eij.2019.12.001													
J								The impacts of social media on University students in Iraq	EGYPTIAN INFORMATICS JOURNAL										Social media; University students; Education; Business; Political		The rapid increase in the era of the technological revolution and the Internet, especially the social media, have created a new reality in the daily life of the societies in general and of the university students in particular, so this new reality without any doubt imposes on us the general effects of this increasing use of social media has affected all areas and societies The effects are positive and negative. These social means have become a vast space for exchanging ideas, making new friends, proposals, sources of information, business and e-shopping. In this study, we have decided to shed light on the academic, political and economic effects of the study by comparing them to the general effects of social media by looking at the demographic variables of Iraqi university students. Three universities (Kerbela University in the Middle Euphrates, UOITC University in the capital Baghdad and Tikrit University in western Iraq) where we considered spatial, cultural and social differences. Data collected through a survey consisting of four categories, General Influences, Academic Influences, Political Influences and Influences Business (distributed over 40 questions) We tried to cover most of the students' common uses of social media and their impact on them. The questionnaire was distributed through 100 questionnaires to each university. The total number of participants was (201) distributed on (77) participants from Karbala University, (50) participants from Tikrit University and (74) participants from the University of Information and Communication Technology (UOITC). (C) 2020 Production and hosting by Elsevier B.V. on behalf of Faculty of Computers and Artificial Intelligence, Cairo University.																	1110-8665	2090-4754				SEP	2020	21	3					139	144		10.1016/j.eij.2019.12.003													
J								Extractive multi-document text summarization based on graph independent sets	EGYPTIAN INFORMATICS JOURNAL										Graph independent set; Graph-based document summarization; Generic document summarization; Extractive text summarization; Multi document text summarization		We propose a novel methodology for extractive, generic summarization of text documents. The Maximum Independent Set, which has not been used previously in any summarization study, has been utilized within the context of this study. In addition, a text processing tool, which we named KUSH, is suggested in order to preserve the semantic cohesion between sentences in the representation stage of introductory texts. Our anticipation was that the set of sentences corresponding to the nodes in the independent set should be excluded from the summary. Based on this anticipation, the nodes forming the Independent Set on the graphs are identified and removed from the graph. Thus, prior to quantification of the effect of the nodes on the global graph, a limitation is applied on the documents to be summarized. This limitation prevents repetition of word groups to be included in the summary. Performance of the proposed approach on the Document Understanding Conference (DUC-2002 and DUC-2004) datasets was calculated using ROUGE evaluation metrics. The developed model achieved a 0.38072 ROUGE performance value for 100-word summaries, 0.51954 for 200-word summaries, and 0.59208 for 400-word summaries. The values reported throughout the experimental processes of the study reveal the contribution of this innovative method. (C) 2019 Production and hosting by Elsevier B.V. on behalf of Faculty of Computers and Artificial Intelligence, Cairo University.																	1110-8665	2090-4754				SEP	2020	21	3					145	157		10.1016/j.eij.2019.12.002													
J								Gender identification for Egyptian Arabic dialect in twitter using deep learning models	EGYPTIAN INFORMATICS JOURNAL										Gender identification; Egyptian Arabic text classification; Deep learning; Natural language processing; Social Media analysis and mining		Although the number of Arabic language writers in social media is increasing, the research work targeting Author Profiling (AP) is at the initial development phase. This paper investigates Gender Identification (GI) (male or female) of authors posting Egyptian dialect tweets using Neural Networks (NN) models. Various architectures of NN are explored with extensive parameters' selection such as simple Artificial Neural Network (ANN), Convolutional Neural Network (CNN), Long-Short Term Memory (LSTM), Convolutional Bidirectional Long-Short Term Memory (C-Bi-LSTM) and Convolutional Bidirectional Gated Recurrent Units (C-Bi-GRU) NN which is tuned for the GI problem at hand. The best acquired GI accuracy using C-Bi-GRU multichannel model is 91.37%. It is worth noting that the presence of the bidirectional layer as well as the convolutional layer in the NN models has significantly enhanced the GI accuracy. (C) 2020 Production and hosting by Elsevier B.V. on behalf of Faculty of Computers and Artificial Intelligence, Cairo University.																	1110-8665	2090-4754				SEP	2020	21	3					159	167		10.1016/j.eij.2020.04.001													
J								Formal verification for a PMQTT protocol	EGYPTIAN INFORMATICS JOURNAL										IoT; MQTT; Elliptic Curve Digital Signature Algorithm; Elliptic Curve Diffie Hellman; Formal verification; ProVerif		The future of Internet of Things (IoT) foresees a world of interconnected people with every physical object in a seamless manner. The security related aspects for the IoT world are still an open field of discussion and research. The Message Queue Telemetry Transport (MQTT) application layer protocol is widely used in IoT networks. Since, MQTT standard has no mandatory requirements regarding the security services, therefore, manipulating the security related issues is different in MQTT platforms. This paper proposes a novel security protocol. It is the Protected Message Queue Telemetry Transport (PMQTT) protocol which is based on MQTT with added cryptographic primitives to offer security services for IoT systems. Moreover, a formal verification for a PMQTT protocol is conducted using the ProVerif cryptographic automated verifier tool to prove that the PMQTT protocol satisfies the intended security properties. (C) 2020 Production and hosting by Elsevier B.V. on behalf of Faculty of Computers and Artificial Intelligence, Cairo University.																	1110-8665	2090-4754				SEP	2020	21	3					169	182		10.1016/j.eij.2020.01.001													
J								GDD: Geometrical driven diagnosis based on biomedical data	EGYPTIAN INFORMATICS JOURNAL										GDD; Medical diagnosis; Classification; Machine learning; Diabetes; Big data; Bioinformatics		Modern medical diagnosis heavily rely on bio-medical and clinical data. Machine learning algorithms have proven effectiveness in mining this data to provide an aid to the physicians in supporting their decisions. In response, machine learning based approaches were developed to address this problem. These approaches vary in terms of effectiveness and computational cost. Attention has been paid towards non-communicable diseases as they are very common and have life threatening risk factors. The diagnosis of diabetes or breast cancer can be considered a binary classification problem. This paper proposes a new machine learning based algorithm, Geometrical Driven Diagnosis (GDD), to diagnose diabetes and breast cancer with accuracy up to 99.96% and 95.8% respectively. (C) 2020 Production and hosting by Elsevier B.V. on behalf of Faculty of Computers and Artificial Intelligence, Cairo University.																	1110-8665	2090-4754				SEP	2020	21	3					183	190		10.1016/j.eij.2020.04.002													
J								Anytime Frequent Itemset Mining of Transactional Data Streams	BIG DATA RESEARCH										Data streams; Frequent itemset mining; Anytime frequent itemset mining	SIZE SLIDING WINDOW; BIG DATA; ALGORITHM; PATTERNS	Mining frequent itemsets from transactional data streams has become very essential in today's world with many applications such as stock market analysis, retail chain analysis, web log analysis, etc. Various algorithms have been proposed to efficiently mine single-port and multi-port transactional streams within the constraints of limited time and memory. However, all of them are budget algorithms, i.e., they are not capable of handling varying inter-arrival rate of transactions and high speed streams. They are constrained by a maximum limit to the inter-arrival rate of transactions, beyond which they fail to process. Also, these algorithms are not capable of giving immediate mining results, even with compromised accuracy if required. The above two properties characterize an anytime algorithm. We propose ANYFI, which is the first anytime frequent itemset mining algorithm for data streams. ANYFI uses a novel data structure BFI-FOREST, which is capable of handling transactions arriving at variable rate. It maintains itemsets in BFI-forest in such a way that it can give a mining result almost immediately when the time allowance to mine is very less and can refine its accuracy with increase in time allowance. We also propose MPANYFI which extends ANYFI into a parallel framework for anytime frequent itemset mining of multi-port data streams over commodity clusters. It uses ANYFI at each computing node of the cluster. Our extensive experimental analysis shows that ANYFI can handle high stream speeds close to 60,000 trans/sec with recall close to 100%. They also show the efficiency of MPANYFI. (C) 2020 Elsevier Inc. All rights reserved.																	2214-5796					SEP	2020	21								100146	10.1016/j.bdr.2020.100146													
J								Data-Driven Computational Social Science: A Survey	BIG DATA RESEARCH										Computational social science; Human dynamics; Individual; Collective; Relationship; Machine learning	COMMUNITY STRUCTURE; TRAFFIC CONGESTION; SCHOLARLY DATA; EVOLUTION; NETWORKS; PREDICTION; MODEL; PREDICTABILITY; ORGANIZATION; COOPERATION	Social science concerns issues on individuals, relationships, and the whole society. The complexity of research topics in social science makes it the amalgamation of multiple disciplines, such as economics, political science, and sociology, etc. For centuries, scientists have conducted many studies to understand the mechanisms of the society. However, due to the limitations of traditional research methods, there exist many critical social issues to be explored. To solve those issues, computational social science emerges due to the rapid advancements of computation technologies and the profound studies on social science. With the aids of the advanced research techniques, various kinds of data from diverse areas can be acquired nowadays, and they can help us look into social problems with a new eye. As a result, utilizing various data to reveal issues derived from computational social science area has attracted more and more attentions. In this paper, to the best of our knowledge, we present a survey on datadriven computational social science for the first time which primarily focuses on reviewing application domains involving human dynamics. The state-of-the-art research on human dynamics is reviewed from three aspects: individuals, relationships, and collectives. Specifically, the research methodologies used to address research challenges in aforementioned application domains are summarized. In addition, some important open challenges with respect to both emerging research topics and research methods are discussed. (C) 2020 Elsevier Inc. All rights reserved.																	2214-5796					SEP	2020	21								100145	10.1016/j.bdr.2020.100145													
J								Combining instance and feature neighbours for extreme multi-label classification	INTERNATIONAL JOURNAL OF DATA SCIENCE AND ANALYTICS										Extreme multi-label classification; Item-based collaborative filtering; k-nearest neighbours; Top-kqueries; Information retrieval	STRATEGIES	Extreme multi-label classification problems occur in different applications such as prediction of tags or advertisements. We propose a new algorithm that predicts labels using a linear ensemble of labels from instance- and feature-based nearest neighbours. In the feature-based nearest neighbours method, we precompute a matrix containing the similarities between each feature and label. For the instance-based nearest neighbourhood, we create an algorithm that uses an inverted index to compute cosine similarity on sparse datasets efficiently. We extend this baseline with a new top-kquery algorithm that combines term-at-a-time and document-at-a-time traversal with tighter pruning based on a partition of the dataset. On ten real-world datasets, we find that our method outperforms state-of-the-art methods such as multi-labelk-nearest neighbours, instance-based logistic regression, binary relevance with support vector machines and FastXml on different evaluation metrics. We also find that our algorithm is orders of magnitude faster than these baseline algorithms on sparse datasets and requires less than 20 ms per instance to predict labels for extreme datasets without the need for expensive hardware.																	2364-415X	2364-4168				SEP	2020	10	3					215	231		10.1007/s41060-020-00209-1													
J								Clustering of mixed-type data considering concept hierarchies: problem specification and algorithm	INTERNATIONAL JOURNAL OF DATA SCIENCE AND ANALYTICS										Mixed-type data; Information-theoretic clustering		Most clustering algorithms have been designed only for pure numerical or pure categorical data sets, while nowadays many applications generate mixed data. It raises the question how to integrate various types of attributes so that one could efficiently group objects without loss of information. It is already well understood that a simple conversion of categorical attributes into a numerical domain is not sufficient since relationships between values such as a certain order are artificially introduced. Leveraging the natural conceptual hierarchy among categorical information, concept trees summarize the categorical attributes. In this paper, we introduce the algorithmClicoT(CLustering mixed-type dataIncludingCOnceptTrees) as reported by Behzadi et al. (Advances in Knowledge Discovery and Data Mining, Springer, Cham, 2019) which is based on the minimum description length principle. Profiting of the conceptual hierarchies, ClicoT integrates categorical and numerical attributes by means of a MDL-based objective function. The result of ClicoT is well interpretable since concept trees provide insights into categorical data. Extensive experiments on synthetic and real data sets illustrate that ClicoT is noise-robust and yields well-interpretable results in a short runtime. Moreover, we investigate the impact of concept hierarchies as well as various data characteristics in this paper.																	2364-415X	2364-4168				SEP	2020	10	3					233	248		10.1007/s41060-020-00216-2													
J								A fast scalable distributed kriging algorithm using Spark framework	INTERNATIONAL JOURNAL OF DATA SCIENCE AND ANALYTICS										Linear algebra; Matrix multiplication; Strassen's algorithm; Apache Spark	PRECIPITATION; INTERPOLATION; TEMPERATURE; CREATION; DATASETS; NETWORK; MAXIMUM	Environmental and climate models used for weather prediction require evenly spaced meteorological datasets at a very high spatial and temporal resolution to facilitate the analysis of recent climatic changes. However, due to the small number of weather stations available, often the data collected from them are scattered and inadequate for such model creation. For this reason, very high-resolution gridded meteorological surface is developed by interpolating the available scattered data points to fulfill the need of various ecological and climatic applications. Among various interpolation techniques, Ordinary Kriging (OK) is one of the most popular and widely used gridding methodologies with a sound statistical basis providing a possibility to obtain highly accurate results. However, OK interpolation on large unevenly spaced data points is computationally demanding and has a computational cost that scales as the cube of the number of data points as it involves multiplication and inversion of matrices of large cardinalities infeasible for computation on a single node. Additionally, its standard implementation involves complex model fitting and function minimization steps which make automatic kriging analysis from raw data a considerable challenge. Meanwhile, Apache Spark has emerged as a large-scale data processing engine with a dedicated Machine Learning Library (MLLib) for processing large matrices and thereby can be used for large-scale kriging analysis with considerable time. In this paper, we present a new fast distributed OK algorithm on Apache Spark framework and provide an efficient and simple distributed matrix inversion scheme to accelerate the execution of distributed OK algorithm. We have employed Strassen's direct method for matrix inversion and the acceleration is achieved by exploiting the symmetry nature of the variance-covariance matrix of the OK equation to invert the matrix. We show experimentally that our distributed inversion scheme enables us to invert a16,000x16,000 matrix with 51% and 38% less wall clock time than distributed Spark-basedLUand Strassen's inversion scheme, respectively.																	2364-415X	2364-4168				SEP	2020	10	3					249	264		10.1007/s41060-020-00215-3													
