PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J								BinEHO: a new binary variant based on elephant herding optimization algorithm	NEURAL COMPUTING & APPLICATIONS										Binary optimization; Elephant herding optimization; Knapsack problem; Uncapacitated facility location	BEE COLONY ALGORITHM; DIFFERENTIAL EVOLUTION ALGORITHM; PARTICLE SWARM OPTIMIZATION; ARTIFICIAL ALGAE ALGORITHM; WIND TURBINE; KNAPSACK-PROBLEM; SEARCH; PLACEMENT; PERFORMANCE	One of the new optimization techniques proposed in recent years is elephant herding optimization (EHO) algorithm. Despite its short history, EHO has been used to solve many engineering and real-world problems by attracting researcher attention with its advantages such as efficient global search ability, having fewer control parameters and ease of implementation. However, there is no remarkable binary variant of EHO algorithm in the literature. A new binary approach based on EHO algorithm is proposed in this study. The newer binary variant of EHO named as BinEHO is binarized with preserving the search ability of basic EHO. The main purpose of the study is to present a simple, efficient and robust binary variant which copes with different binary problems. Therefore, the proposed method is tested on three important binary optimization problems, 0-1 knapsack, uncapacitated facility location and wind turbine placement, in order to show its performance and accuracy. In addition, the BinEHO is compared with various binary variants on these problems. Experimental results and comparisons show that the BinEHO algorithm is a robust and efficient tool for binary optimization.																	0941-0643	1433-3058				NOV	2020	32	22			SI		16971	16991		10.1007/s00521-020-04917-4		APR 2020											
J								An intelligent heuristic-clustering algorithm to determine the most probable reservoir model from pressure-time series in underground reservoirs	SOFT COMPUTING										Well testing; Reservoir model; Genetic algorithm (GA); Density-based spatial clustering of applications with noise (DBSCAN); KMEANS; Monte Carlo simulation	ARTIFICIAL NEURAL-NETWORK; GENETIC ALGORITHMS; OPTIMIZATION; PARAMETERS; DESIGN	Precise characterization of underground reservoirs requires accurate calculations of the reservoir's petrophysical data and accurate selection of the mathematical model governing the reservoir's dynamic. In this study, we develop a novel heuristic-clustering algorithm, namely GA-DBSCAN-KMEANS, that can be applied over pressure transient data to assess the true reservoir model out of a pool of candidates. In this algorithm, each specific reservoir model is considered a subpopulation in the GA (genetic algorithm). Then, the simultaneous optimization of all the reservoir models is sought using the proposed hybrid algorithm. During the optimization process, the population size of different models will be either decreased, increased, or unchanged based on the average quality match obtained for each model. A combined DBSCAN (density-based spatial clustering of applications with noise)-KMEANS clustering scheme is used to increase the population size for the best reservoir model in each iteration of the GA. The accuracy of the proposed algorithm was verified using several synthetic data and a real field case obtained from the open literature. The tested data were collected from different types of reservoir models, including homogeneous reservoirs, matrix-fracture dual-porosity reservoirs, and fault-limited reservoirs. For uncertainty analyses and to test the performance of the algorithm under large numbers of initializations, Monte Carlo simulations were conducted. Results of the Monte Carlo simulations unveiled high values of P10, P50, and P90 for the probability of the true reservoir model and low values of these statistics for the false reservoir models. This shows that the outcome of the proposed algorithm is not affected by the initial randomization of the solution subspaces; hence, the developed algorithm is a reliable tool in determining the most probable reservoir model from transient well testing data.																	1432-7643	1433-7479				OCT	2020	24	20					15773	15794		10.1007/s00500-020-04908-6		APR 2020											
J								A new bi-objective integrated dynamic cell formation and AGVs' dwell point location problem on the inter-cell unidirectional single loop	SOFT COMPUTING										Dynamic cell formation; Automated guided vehicle; Unidirectional single loop; Bi-objective optimization; NSGA-II	MATHEMATICAL-MODEL; MANUFACTURING SYSTEMS; GENETIC-ALGORITHM; OPTIMIZATION ALGORITHM; OPERATOR ASSIGNMENT; DESIGN; LAYOUT	In order to increase the flexibility, space utilization, product quality and safety, transferring the semi-manufactured parts between machines is performed by automated guided vehicles (AGVs). AGVs should be properly managed to maintain their efficiency as a material handling equipment in production systems. This AGVs' management will be more important where the circumstances will be dynamic (i.e., where the volume and variety of demands are different one period to another). To determine one or several homes for idle AGVs (AGVs' dwell point), the assignment of AGVs to manufacturing cell and to prevent the AGVs collisions are three basic aspects in their management. This paper proposes a new nonlinear mixed-integer bi-objective mathematical model of dynamic cell formation and dwell point location problem (DCFDPLP) for AGVs on unidirectional single loop in which AGVs assignment, location of dwell points for AGVs and transportation time of AGVs are considered besides cell reconfiguration, part families and machine groups formation in a dynamic environment. The first objective is to minimize the related costs, and the second one is to minimize the maximum response time for all AGVs. The nonlinear model is transformed to linear one. Due to the NP-hardness of DCFDPLP, a non-dominated sorting genetic algorithm (NSGA-II) is developed to solve the problem. Finally, randomly generated test problems are generated to demonstrate the performance of NSGA-II as a solution procedure.																	1432-7643	1433-7479				NOV	2020	24	21					16021	16042		10.1007/s00500-020-04921-9		APR 2020											
J								A hybrid fuzzy multi-attribute decision making model to select road pavement type	SOFT COMPUTING										Road pavement type; Life-cycle cost analysis (LCCA); Multi-attribute decision making (MADM); Fuzzy logic	ANP; TOPSIS; MANAGEMENT; DEMATEL	Pavement is an important part of a road structure. Selection of road pavement type is one of the important challenges of decision making by highway administrators. The life-cycle cost analysis is one of the common tools to select the pavement type which considers economic criteria such as costs of construction, maintenance and rehabilitation, and user costs; however, noneconomic criteria are neglected. The inadequate selection of road pavement type tends to increase the pavement life-cycle cost and impacts both environmental and social parameters. In this study, a three-step hybrid model is proposed to solve this problem. Initially, the causal relationships of main criteria affecting the pavement type selection are determined using decision making trial and evaluation laboratory. Then, the weight and importance of criteria and sub-criteria are determined using fuzzy analytic network process. Finally, the ranking of pavement alternatives is carried out using a fuzzy technique for order preference by similarity to ideal solution. A real case study consisting of five different types of pavements including hot mix asphalt, stone mastic asphalt, jointed plain concrete pavement, roller compacted concrete pavement with hot mix asphalt overlay and continuous reinforced concrete pavement is used to show the validity of the proposed model.																	1432-7643	1433-7479				NOV	2020	24	21					16135	16148		10.1007/s00500-020-04928-2		APR 2020											
J								Classification of noiseless corneal image using capsule networks	SOFT COMPUTING										Capsule network; Image classification; Corneal OCT		Classifying a particular image from a data set is a complex work for any image analyst. Generally, the output of medical image scan gives numerous images for analysis. In that, the image analyst has to manually predict a better noiseless image for computer-assisted image process program. Manual verification of all the output images from the scan device consumes a lot of time in predicting the abnormality of a patient. The proposed capsule network for noiseless image algorithm assists the image analyst by classifying the noiseless image from the data set for further computer-assisted image enhancement or segmentation program. The proposed algorithm performance is evaluated and compared with the existing algorithms in terms of accuracy, sensitivity, specificity, positive predictive value, and negative predictive value.																	1432-7643	1433-7479				NOV	2020	24	21					16201	16211		10.1007/s00500-020-04933-5		APR 2020											
J								Gaussian-kernel c-means clustering algorithms	SOFT COMPUTING										Clustering; Hard c-means (HCM); Fuzzy c-means (FCM); Gaussian-kernel HCM (GK-HCM); Gaussian-kernel FCM (GK-FCM); MRI segmentation		Partitional clustering is the most used in cluster analysis. In partitional clustering, hard c-means (HCM) (or called k-means) and fuzzy c-means (FCM) are the most known clustering algorithms. However, these HCM and FCM algorithms work worse for data sets in a noisy environment and get inaccuracy when the data set has different shape clusters. For solving these drawbacks in HCM and FCM, Wu and Yang (Pattern Recognit 35:2267-2278, 2002) proposed the alternative c-means clustering with an exponential-type distance that extends HCM and FCM into alternative HCM (AHCM) and alternative FCM (AFCM). In this paper, we construct a more generalization of AHCM and AFCM with Gaussian-kernel c-means clustering, called GK-HCM and GK-FCM. For theoretical behaviors of GK-FCM, we analyze the bordered Hessian matrix and then give the theoretical properties of the GK-FCM algorithm. Some numerical and real data sets are used to compare the proposed GK-HCM and GK-FCM with AHCM and AFCM methods. Experimental results and comparisons actually demonstrate these good aspects of the proposed GK-HCM and GK-FCM algorithms with its effectiveness and usefulness. Finally, we apply the GK-FCM algorithm to MRI segmentation.																	1432-7643	1433-7479															10.1007/s00500-020-04924-6		APR 2020											
J								Leveraging deep graph-based text representation for sentiment polarity applications	EXPERT SYSTEMS WITH APPLICATIONS										Sentiment analysis; Graph representation; Representation learning; Feature learning; Deep neural networks	NEURAL-NETWORKS; MACHINE; SYSTEM	Over the last few years, machine learning over graph structures has manifested a significant enhancement in text mining applications such as event detection, opinion mining, and news recommendation. One of the primary challenges in this regard is structuring a graph that encodes and encompasses the features of textual data for the effective machine learning algorithm. Besides, exploration and exploiting of semantic relations is regarded as a principal step in text mining applications. However, most of the traditional text mining methods perform somewhat poor in terms of employing such relations. In this paper, we propose a sentence-level graph-based text representation which includes stop words to consider semantic and term relations. Then, we employ a representation learning approach on the combined graphs of sentences to extract the latent and continuous features of the documents. Eventually, the learned features of the documents are fed into a deep neural network for the sentiment classification task. The experimental results demonstrate that the proposed method substantially outperforms the related sentiment analysis approaches based on several benchmark datasets. Furthermore, our method can be generalized on different datasets without any dependency on pre-trained word embeddings. (C) 2019 Elsevier Ltd. All rights reserved.																	0957-4174	1873-6793				APR 15	2020	144								113090	10.1016/j.eswa.2019.113090													
J								Incremental and dynamic graph construction with application to image classification	EXPERT SYSTEMS WITH APPLICATIONS										Incremental graph construction; Locality-constrained linear coding; Graph-based label propagation; Graph-based linear manifold learning; Semi-supervised learning; Face recognition	DIMENSIONALITY REDUCTION; FACE RECOGNITION; LAPLACIAN	In this paper, we propose a dynamic graph construction technique that inserts new samples into a previously constructed graph, which reduces the computational time and complexity of the classic batch construction schemes. The basic assumption of the proposed method is that by adding one sample into a graph, only its close nodes will be affected, hence, it is not necessary to update the whole graph but only the weights of close nodes. The proposed method has two steps of insertion and updating. In the insertion phase, the similarity between the new sample and the available data is calculated. The similarity vector is retrieved either from a distance function or a coding scheme. Then, in the update phase, by evaluating the similarity vector of the new sample, close nodes which will be affected are identified and the graph weights of these close (similar) nodes are updated. By adopting this scenario, in each insertion of a node (or a set of nodes), only the weights of very few nodes have to be updated. It is worthy to mention that since the proposed method does not invoke labels of the samples, it can be adopted by any unsupervised, semi-supervised or supervised technique. A set of extensive experiments for the task of classification on different image datasets show that, in various post-graph learning tasks (i.e., Label propagation and Manifold learning), the graph which is constructed by the proposed method, even after hundreds of insertions and updates, has a similar performance (in some cases it can be better) compared to the graph which is constructed from scratch. (C) 2019 Elsevier Ltd. All rights reserved.																	0957-4174	1873-6793				APR 15	2020	144								113117	10.1016/j.eswa.2019.113117													
J								Advanced orthogonal learning-driven multi-swarm sine cosine optimization: Framework and case studies	EXPERT SYSTEMS WITH APPLICATIONS										Sine cosine algorithm; Orthogonal learning; Multi-swarm; Greedy selection	PARTICLE SWARM; DIFFERENTIAL EVOLUTION; GLOBAL OPTIMIZATION; ENGINEERING OPTIMIZATION; INSPIRED OPTIMIZER; GENETIC ALGORITHM; SEARCH ALGORITHM; LOCAL SEARCH; DESIGN; COLONY	Sine cosine algorithm (SCA) is a widely used nature-inspired algorithm that is simple in structure and involves only a few parameters. For some complex tasks, especially high-dimensional problems and multimodal problems, the basic method may have problems in harmonic convergence or trapped into local optima. To efficiently alleviate this deficiency, an improved variant of basic SCA is proposed in this paper. The orthogonal learning, multi-swarm, and greedy selection mechanisms are utilized to improve the global exploration and local exploitation powers of SCA. In preference, the orthogonal learning procedure is introduced into the conventional method to expand its neighborhood searching capabilities. Next, the multi-swarm scheme with three sub-strategies is adopted to enhance the global exploration capabilities of the algorithm. Also, a greedy selection strategy is applied to the conventional approach to improve the qualities of the search agents. Based on these three strategies, we called the improved SCA as OMGSCA. The proposed OMGSCA is compared with a comprehensive set of meta-heuristic algorithms including six other improved SCA variants, basic version, and ten advanced meta-heuristic algorithms. We employed thirty IEEE CEC2014 benchmark functions, and eight advanced meta-heuristic algorithms on seventeen real-world benchmark problems from IEEE CEC2011. Also, non-parametric statistical Wilcoxon sign rank and the Friedman tests are performed to monitor the performance of the proposed method. The obtained experimental results demonstrate that the introduced strategies can significantly improve the exploratory and exploitative inclinations of the basic algorithm. The convergence speed of the original method has also been improved, substantially. The results suggest the proposed OMGSCA can be used as an effective and efficient auxiliary tool for solving complex optimization problems. (C) 2019 Elsevier Ltd. All rights reserved.																	0957-4174	1873-6793				APR 15	2020	144								113113	10.1016/j.eswa.2019.113113													
J								Personalized itinerary recommendation: Deep and collaborative learning with textual information	EXPERT SYSTEMS WITH APPLICATIONS										Personalized itinerary recommendation; Textual information; Deep learning; Collaborative learning; Iterated local search	ORIENTEERING PROBLEM; DISTANCE	Personalized itinerary recommendation is a complicated and challenging task, which aims to construct and recommend a visit sequence consists of multiple Points of Interest (POIs) with the constraints that maximizing user satisfaction while adhering time budget. User interests, therefore, becomes the most crucial element in the recommendation task, determining the POIs and their visit durations in the itinerary. In this paper, we propose a novel framework named DCC-PersIRE to infer the user interests and recommend personalized itinerary consists of POIs, visit durations and visit sequence. Specifically, we employ an unsupervised deep learning model to embed the POI textual contents, and then propose a DCC model, which seamlessly integrates the embedded POI textual contents with the traditional and widely used user-POI visits and POI categories, to predict the user interests as well as the visit durations. Then, after formulating itinerary construction as a variant of the Orienteering Problem, an Iterated Local Search based algorithm is proposed to calculate the visit sequence with maximized satisfaction consists of multiple POIs and personalized POI visit durations, i.e., the optimal itinerary. Extensive experiments on eight real-world datasets validate the effectiveness of DCC-PersIRE. The experimental results show that our algorithm delivers a more fine-grained prediction of user interests and outperforms various state-of-the-art baselines in tour itinerary recommendation. (C) 2019 Elsevier Ltd. All rights reserved.																	0957-4174	1873-6793				APR 15	2020	144								113070	10.1016/j.eswa.2019.113070													
